Benchmark, Variant, Size, Density, Time, Hit Rate, DIAG
GauSei,Specialized,256,0.01,265538804,0.0778216,0
GauSei,SparseRAJA,256,0.01,454478801,0.547437,0
SpMV,Specialized,256,0.6,224513600,1,0
SpMV,SparseRAJA,256,0.6,372011356,1,0
SpMV,Specialized,256,0.2,69144041,1,0
SpMV,SparseRAJA,256,0.2,127446001,1,0
GauSei,Specialized,256,0.01,5045509,1,1
GauSei,SparseRAJA,256,0.01,20390721,1,1
GauSei,Specialized,256,0.01,265476372,0.0778216,0
GauSei,SparseRAJA,256,0.01,454824866,0.547437,0
GauSei,Specialized,256,0.01,5083931,1,1
GauSei,SparseRAJA,256,0.01,20326155,1,1
GauSei,Specialized,256,0.01,266198540,0.0778216,0
GauSei,SparseRAJA,256,0.01,454590311,0.547437,0
GauSei,Specialized,256,0.01,5089470,1,1
GauSei,SparseRAJA,256,0.01,19673004,1,1
GauSei,Specialized,256,0.01,265558312,0.0778216,0
GauSei,SparseRAJA,256,0.01,454507040,0.547437,0
GauSei,Specialized,256,0.01,5073590,1,1
GauSei,SparseRAJA,256,0.01,19730118,1,1
GauSei,Specialized,256,0.01,265666214,0.0778216,0
GauSei,SparseRAJA,256,0.01,454561788,0.547437,0
SpMV,Specialized,256,0.025,4577269,1,0
SpMV,SparseRAJA,256,0.025,22398684,1,0
SpMV,Specialized,256,0.025,4578661,1,0
SpMV,SparseRAJA,256,0.025,22607238,1,0
SpMV,Specialized,256,0.025,4587310,1,0
SpMV,SparseRAJA,256,0.025,22386570,1,0
SpMV,Specialized,256,0.025,4584669,1,0
SpMV,SparseRAJA,256,0.025,21378465,1,0
SpMV,Specialized,256,0.025,4582796,1,0
SpMV,SparseRAJA,256,0.025,21121990,1,0
SpMV,Dense,256,1,387424808,0,0
SpMV,Specialized,256,0.3,141481356,1,0
SpMV,SparseRAJA,256,0.3,189063580,1,0
SpMV,Specialized,256,0.3,108429923,1,0
SpMV,SparseRAJA,256,0.3,188693205,1,0
SpMV,Dense,256,1,387526116,0,0
SpMV,Specialized,256,0.3,108439673,1,0
SpMV,SparseRAJA,256,0.3,189100360,1,0
GauSei,Specialized,256,0.1,37682371,1,1
GauSei,SparseRAJA,256,0.1,88075760,1,1
GauSei,Specialized,256,0.1,1529818363,0.00389108,0
GauSei,SparseRAJA,256,0.1,4378137825,0.891123,0
SpMV,Dense,256,1,387653717,0,0
SpMV,Specialized,256,0.3,108433905,1,0
SpMV,SparseRAJA,256,0.3,189066792,1,0
SpMV,Dense,256,1,387468300,0,0
SpMV,Specialized,256,0.3,108449418,1,0
SpMV,SparseRAJA,256,0.3,189070148,1,0
GauSei,Specialized,256,0.025,9830725,1,1
GauSei,SparseRAJA,256,0.025,33047246,1,1
GauSei,Specialized,256,0.025,497940276,0.00778216,0
GauSei,SparseRAJA,256,0.025,1135477377,0.683987,0
SpMV,Dense,256,1,387477095,0,0
GauSei,Specialized,256,0.025,9827070,1,1
GauSei,SparseRAJA,256,0.025,32717401,1,1
GauSei,Specialized,256,0.025,497951445,0.00778216,0
GauSei,SparseRAJA,256,0.025,1135639297,0.683987,0
GauSei,Specialized,256,0.025,9805069,1,1
GauSei,SparseRAJA,256,0.025,33256486,1,1
GauSei,Specialized,256,0.025,498047401,0.00778216,0
GauSei,SparseRAJA,256,0.025,1135424455,0.683987,0
GauSei,Specialized,256,0.2,76430363,1,1
GauSei,SparseRAJA,256,0.2,155800130,1,1
GauSei,Specialized,256,0.2,2924367545,0.00389108,0
GauSei,SparseRAJA,256,0.2,8193412309,0.943668,0
GauSei,Specialized,256,0.7,268559093,1,1
GauSei,SparseRAJA,256,0.7,504959575,1,1
GauSei,Specialized,256,0.7,10257939649,0.00389108,0
GauSei,SparseRAJA,256,0.7,30104869437,0.983457,0
GauSei,Specialized,256,0.025,9823037,1,1
GauSei,SparseRAJA,256,0.025,32662139,1,1
GauSei,Specialized,256,0.025,497837816,0.00778216,0
GauSei,SparseRAJA,256,0.025,1135543310,0.683987,0
GauSei,Specialized,256,0.1,37989071,1,1
GauSei,SparseRAJA,256,0.1,85703812,1,1
GauSei,Specialized,256,0.1,1530002407,0.00389108,0
GauSei,SparseRAJA,256,0.1,4378105377,0.891123,0
GauSei,Specialized,256,0.025,9800306,1,1
GauSei,SparseRAJA,256,0.025,32745555,1,1
GauSei,Specialized,256,0.025,497911716,0.00778216,0
GauSei,SparseRAJA,256,0.025,1135324993,0.683987,0
GauSei,Specialized,256,0.8,306695927,1,1
GauSei,SparseRAJA,256,0.8,576161256,1,1
GauSei,Specialized,256,0.8,11695843146,0.00389108,0
GauSei,SparseRAJA,256,0.8,34212766298,0.98549,0
GauSei,Specialized,256,0.1,37662684,1,1
GauSei,SparseRAJA,256,0.1,85551113,1,1
GauSei,Specialized,256,0.1,1529873794,0.00389108,0
GauSei,SparseRAJA,256,0.1,4378389783,0.891123,0
GauSei,Specialized,256,0.2,76390586,1,1
GauSei,SparseRAJA,256,0.2,155075238,1,1
GauSei,Specialized,256,0.2,2924091007,0.00389108,0
GauSei,SparseRAJA,256,0.2,8194129968,0.943668,0
GauSei,Specialized,256,0.3,114465124,1,1
GauSei,SparseRAJA,256,0.3,223558598,1,1
GauSei,Specialized,256,0.3,4504736328,0.00389108,0
GauSei,SparseRAJA,256,0.3,13191186683,0.961797,0
GauSei,Specialized,256,0.1,37644965,1,1
GauSei,SparseRAJA,256,0.1,85905757,1,1
GauSei,Specialized,256,0.1,1529829176,0.00389108,0
GauSei,SparseRAJA,256,0.1,4378633955,0.891123,0
GauSei,Specialized,256,0.4,153583975,1,1
GauSei,SparseRAJA,256,0.4,294789556,1,1
GauSei,Specialized,256,0.4,5884015496,0.00389108,0
GauSei,SparseRAJA,256,0.4,16922915179,0.971007,0
GauSei,Specialized,256,1,384021000,1,1
GauSei,SparseRAJA,256,1,713214625,1,1
GauSei,Specialized,256,1,14794984899,0.00389108,0
GauSei,SparseRAJA,256,1,42378801375,0.988327,0
GauSei,Specialized,256,0.1,37658723,1,1
GauSei,SparseRAJA,256,0.1,86319766,1,1
GauSei,Specialized,256,0.1,1529879427,0.00389108,0
GauSei,SparseRAJA,256,0.1,4378433249,0.891123,0
GauSei,Specialized,256,0.5,191141447,1,1
GauSei,SparseRAJA,256,0.5,363905533,1,1
GauSei,Specialized,256,0.5,7340254375,0.00389108,0
GauSei,SparseRAJA,256,0.5,21436675849,0.976763,0
GauSei,Specialized,256,0.2,76437016,1,1
GauSei,SparseRAJA,256,0.2,155120238,1,1
GauSei,Specialized,256,0.2,2924270685,0.00389108,0
GauSei,SparseRAJA,256,0.2,8192441840,0.943668,0
GauSei,Specialized,256,0.6,229564738,1,1
GauSei,SparseRAJA,256,0.6,435266468,1,1
GauSei,Specialized,256,0.6,8835456617,0.00389108,0
GauSei,SparseRAJA,256,0.6,26053769537,0.980881,0
GauSei,Specialized,256,0.3,114463818,1,1
GauSei,SparseRAJA,256,0.3,223727249,1,1
GauSei,Specialized,256,0.3,4505296454,0.00389108,0
GauSei,SparseRAJA,256,0.3,13191687878,0.961797,0
GauSei,Specialized,256,0.2,76468990,1,1
GauSei,SparseRAJA,256,0.2,155224309,1,1
GauSei,Specialized,256,0.2,2923937374,0.00389108,0
GauSei,SparseRAJA,256,0.2,8193334413,0.943668,0
GauSei,Specialized,256,0.9,344708288,1,1
GauSei,SparseRAJA,256,0.9,643781445,1,1
GauSei,Specialized,256,0.9,13156325491,0.00389108,0
GauSei,SparseRAJA,256,0.9,38658319190,0.987056,0
GauSei,Specialized,256,0.4,153594926,1,1
GauSei,SparseRAJA,256,0.4,294459202,1,1
GauSei,Specialized,256,0.4,5884222709,0.00389108,0
GauSei,SparseRAJA,256,0.4,16924141800,0.971007,0
GauSei,Specialized,256,0.7,268593041,1,1
GauSei,SparseRAJA,256,0.7,504578359,1,1
GauSei,Specialized,256,0.7,10254369017,0.00389108,0
GauSei,SparseRAJA,256,0.7,30089398334,0.983457,0
GauSei,Specialized,256,0.2,76399990,1,1
GauSei,SparseRAJA,256,0.2,155106613,1,1
GauSei,Specialized,256,0.2,2924136998,0.00389108,0
GauSei,SparseRAJA,256,0.2,8193017065,0.943668,0
GauSei,Specialized,256,0.3,114415735,1,1
GauSei,SparseRAJA,256,0.3,225808828,1,1
GauSei,Specialized,256,0.3,4505484485,0.00389108,0
GauSei,SparseRAJA,256,0.3,13190364341,0.961797,0
GauSei,Specialized,256,0.5,191152141,1,1
GauSei,SparseRAJA,256,0.5,362332655,1,1
GauSei,Specialized,256,0.5,7343045093,0.00389108,0
GauSei,SparseRAJA,256,0.5,21429297723,0.976763,0
GauSei,Specialized,256,0.8,306686193,1,1
GauSei,SparseRAJA,256,0.8,572209545,1,1
GauSei,Specialized,256,0.8,11695272963,0.00389108,0
GauSei,SparseRAJA,256,0.8,34207232511,0.98549,0
GauSei,Specialized,256,0.6,229584430,1,1
GauSei,SparseRAJA,256,0.6,430742540,1,1
GauSei,Specialized,256,0.6,8823697647,0.00389108,0
GauSei,SparseRAJA,256,0.6,26053945001,0.980881,0
GauSei,Specialized,256,0.4,153573141,1,1
GauSei,SparseRAJA,256,0.4,294313291,1,1
GauSei,Specialized,256,0.4,5886013455,0.00389108,0
GauSei,SparseRAJA,256,0.4,16926165275,0.971007,0
GauSei,Specialized,256,0.3,114465478,1,1
GauSei,SparseRAJA,256,0.3,225941282,1,1
GauSei,Specialized,256,0.3,4505486249,0.00389108,0
GauSei,SparseRAJA,256,0.3,13191703911,0.961797,0
GauSei,Specialized,256,1,383959492,1,1
GauSei,SparseRAJA,256,1,713121864,1,1
GauSei,Specialized,256,1,14795676131,0.00389108,0
GauSei,SparseRAJA,256,1,42392538399,0.988327,0
GauSei,Specialized,256,0.5,191152103,1,1
GauSei,SparseRAJA,256,0.5,364249949,1,1
GauSei,Specialized,256,0.5,7341557419,0.00389108,0
GauSei,SparseRAJA,256,0.5,21427897240,0.976763,0
GauSei,Specialized,256,0.7,268552752,1,1
GauSei,SparseRAJA,256,0.7,506121584,1,1
GauSei,Specialized,256,0.7,10258409122,0.00389108,0
GauSei,SparseRAJA,256,0.7,30089967213,0.983457,0
GauSei,Specialized,256,0.3,114461658,1,1
GauSei,SparseRAJA,256,0.3,223659070,1,1
GauSei,Specialized,256,0.3,4506154982,0.00389108,0
GauSei,SparseRAJA,256,0.3,13191180927,0.961797,0
GauSei,Specialized,256,0.4,153593625,1,1
GauSei,SparseRAJA,256,0.4,294292179,1,1
GauSei,Specialized,256,0.4,5885009624,0.00389108,0
GauSei,SparseRAJA,256,0.4,16926742264,0.971007,0
GauSei,Specialized,256,0.9,344736662,1,1
GauSei,SparseRAJA,256,0.9,643966724,1,1
GauSei,Specialized,256,0.9,13156350866,0.00389108,0
GauSei,SparseRAJA,256,0.9,38659896765,0.987056,0
GauSei,Specialized,256,0.6,229564990,1,1
GauSei,SparseRAJA,256,0.6,430396371,1,1
GauSei,Specialized,256,0.6,8820944350,0.00389108,0
GauSei,SparseRAJA,256,0.6,26053471429,0.980881,0
GauSei,Specialized,256,0.8,306708011,1,1
GauSei,SparseRAJA,256,0.8,574213101,1,1
GauSei,Specialized,256,0.8,11695330154,0.00389108,0
GauSei,SparseRAJA,256,0.8,34212634585,0.98549,0
GauSei,Specialized,256,0.4,153585975,1,1
GauSei,SparseRAJA,256,0.4,296458558,1,1
GauSei,Specialized,256,0.4,5885907484,0.00389108,0
GauSei,SparseRAJA,256,0.4,16930623572,0.971007,0
GauSei,Specialized,256,0.5,191143582,1,1
GauSei,SparseRAJA,256,0.5,365096487,1,1
GauSei,Specialized,256,0.5,7338804748,0.00389108,0
GauSei,SparseRAJA,256,0.5,21424331735,0.976763,0
GauSei,Specialized,256,0.7,268611826,1,1
GauSei,SparseRAJA,256,0.7,509108734,1,1
GauSei,Specialized,256,0.7,10258812687,0.00389108,0
GauSei,SparseRAJA,256,0.7,30093386081,0.983457,0
GauSei,Specialized,256,0.6,229581876,1,1
GauSei,SparseRAJA,256,0.6,431088111,1,1
GauSei,Specialized,256,0.6,8819529111,0.00389108,0
GauSei,SparseRAJA,256,0.6,26055204068,0.980881,0
GauSei,Specialized,256,1,383980537,1,1
GauSei,SparseRAJA,256,1,716110006,1,1
GauSei,Specialized,256,1,14792180833,0.00389108,0
GauSei,SparseRAJA,256,1,42380084750,0.988327,0
GauSei,Specialized,256,0.5,191160903,1,1
GauSei,SparseRAJA,256,0.5,362811306,1,1
GauSei,Specialized,256,0.5,7341742043,0.00389108,0
GauSei,SparseRAJA,256,0.5,21428048231,0.976763,0
GauSei,Specialized,256,0.9,344724307,1,1
GauSei,SparseRAJA,256,0.9,651529231,1,1
GauSei,Specialized,256,0.9,13156750119,0.00389108,0
GauSei,SparseRAJA,256,0.9,38660294623,0.987056,0
GauSei,Specialized,256,0.8,306718253,1,1
GauSei,SparseRAJA,256,0.8,572945559,1,1
GauSei,Specialized,256,0.8,11697654541,0.00389108,0
GauSei,SparseRAJA,256,0.8,34215974141,0.98549,0
GauSei,Specialized,256,0.7,268599702,1,1
GauSei,SparseRAJA,256,0.7,504453253,1,1
GauSei,Specialized,256,0.7,10258089179,0.00389108,0
GauSei,SparseRAJA,256,0.7,30089675982,0.983457,0
GauSei,Specialized,256,0.6,229581513,1,1
GauSei,SparseRAJA,256,0.6,435668634,1,1
GauSei,Specialized,256,0.6,8821756279,0.00389108,0
GauSei,SparseRAJA,256,0.6,26052478217,0.980881,0
GauSei,Specialized,256,0.8,306706025,1,1
GauSei,SparseRAJA,256,0.8,572188274,1,1
GauSei,Specialized,256,0.8,11700494870,0.00389108,0
GauSei,SparseRAJA,256,0.8,34214150969,0.98549,0
GauSei,Specialized,256,1,384002251,1,1
GauSei,SparseRAJA,256,1,714852785,1,1
GauSei,Specialized,256,1,14791985399,0.00389108,0
GauSei,SparseRAJA,256,1,42377524078,0.988327,0
GauSei,Specialized,256,0.9,344708291,1,1
GauSei,SparseRAJA,256,0.9,644016783,1,1
GauSei,Specialized,256,0.9,13155916457,0.00389108,0
GauSei,SparseRAJA,256,0.9,38659772438,0.987056,0
