Benchmark, Variant, Size, Density, Time, Hit Rate,DIAG
GauSei,SparseRAJA,256,0.1,92113290,1,0
GauSei,Specialized,256,0.01,4834468,1,1
GauSei,SparseRAJA,256,0.01,18743702,1,1
GauSei,Specialized,256,0.01,265645277,0.0778216,0
GauSei,SparseRAJA,256,0.01,17225563,1,0
SpMV,Specialized,256,0.3,108436654,1,0
SpMV,SparseRAJA,256,0.3,236335653,1,0
SpMV,Specialized,256,0.2,98191491,1,0
SpMV,SparseRAJA,256,0.2,145092187,1,0
GauSei,Specialized,256,0.025,9731297,1,1
GauSei,SparseRAJA,256,0.025,32194681,1,1
GauSei,Specialized,256,0.025,495813136,0.00778216,0
GauSei,SparseRAJA,256,0.025,28796407,1,0
GauSei,Specialized,256,0.01,4822968,1,1
GauSei,SparseRAJA,256,0.01,18750198,1,1
GauSei,Specialized,256,0.01,265831722,0.0778216,0
GauSei,SparseRAJA,256,0.01,17225328,1,0
GauSei,Specialized,256,0.05,18339542,1,1
GauSei,SparseRAJA,256,0.05,52476928,1,1
GauSei,Specialized,256,0.05,838545739,0.00389108,0
GauSei,SparseRAJA,256,0.05,44341070,1,0
SpMV,Specialized,256,0.3,108439207,1,0
SpMV,SparseRAJA,256,0.3,236355323,1,0
GauSei,Specialized,256,0.01,4848173,1,1
GauSei,SparseRAJA,256,0.01,18757311,1,1
GauSei,Specialized,256,0.01,265742594,0.0778216,0
GauSei,SparseRAJA,256,0.01,17209349,1,0
SpMV,Specialized,256,0.3,108451193,1,0
SpMV,SparseRAJA,256,0.3,236397573,1,0
GauSei,Specialized,256,0.025,9770482,1,1
GauSei,SparseRAJA,256,0.025,32171209,1,1
GauSei,Specialized,256,0.025,496059492,0.00778216,0
GauSei,SparseRAJA,256,0.025,28773478,1,0
GauSei,Specialized,256,0.01,4850841,1,1
GauSei,SparseRAJA,256,0.01,18765236,1,1
GauSei,Specialized,256,0.01,265771064,0.0778216,0
GauSei,SparseRAJA,256,0.01,17229737,1,0
GauSei,Specialized,256,0.6,229604437,1,1
GauSei,SparseRAJA,256,0.6,515279722,1,1
GauSei,Specialized,256,0.6,8699968608,0.00389108,0
GauSei,SparseRAJA,256,0.6,411106097,1,0
GauSei,Specialized,256,0.2,76491375,1,1
GauSei,SparseRAJA,256,0.2,159351556,1,1
