Benchmark, Variant, Size, Density, Time, Hit Rate
GauSei,SparseRAJA,128,0.5,29472949532,0.502583
GauSei,Specialized,64,0.5,143726917,1.0
GauSei,SparseRAJA,64,0.5,2215077604,0.466377
GauSei,Specialized,64,0.5,143720561,1.0
GauSei,SparseRAJA,64,0.5,2212351642,0.466377
GauSei,Specialized,64,0.5,143730543,1.0
GauSei,SparseRAJA,64,0.5,2210610058,0.466377
GauSei,Specialized,64,0.3,99917422,1.0
GauSei,SparseRAJA,64,0.3,947190563,0.428685
GauSei,Specialized,64,0.3,100035783,1.0
GauSei,SparseRAJA,64,0.3,946417295,0.428685
GauSei,Specialized,64,0.3,99998364,1.0
GauSei,SparseRAJA,64,0.3,946547984,0.428685
GauSei,Specialized,64,0.3,99950901,1.0
GauSei,SparseRAJA,64,0.3,946828101,0.428685
GauSei,Specialized,1024,0.001,1332419429,1.0
GauSei,SparseRAJA,1024,0.001,2112976009,0.486605
GauSei,Specialized,64,0.3,99957995,1.0
GauSei,SparseRAJA,64,0.3,946565533,0.428685
GauSei,Specialized,64,0.1,49903313,1.0
GauSei,SparseRAJA,64,0.1,197271864,0.356828
GauSei,Specialized,64,0.1,49896628,1.0
GauSei,SparseRAJA,64,0.1,197588137,0.356828
GauSei,Specialized,64,0.1,49864605,1.0
GauSei,SparseRAJA,64,0.1,197588585,0.356828
GauSei,Specialized,64,0.1,49978166,1.0
GauSei,SparseRAJA,64,0.1,197428466,0.356828
GauSei,Specialized,64,0.1,49941661,1.0
GauSei,SparseRAJA,64,0.1,197598545,0.356828
GauSei,Specialized,64,0.05,37262517,1.0
GauSei,SparseRAJA,64,0.05,91241223,0.378277
GauSei,Specialized,64,0.05,37246347,1.0
GauSei,SparseRAJA,64,0.05,90085381,0.378277
GauSei,Specialized,64,0.05,37246718,1.0
GauSei,SparseRAJA,64,0.05,91191449,0.378277
GauSei,Specialized,64,0.05,37254215,1.0
GauSei,SparseRAJA,64,0.05,90125113,0.378277
GauSei,Specialized,64,0.05,37289978,1.0
GauSei,SparseRAJA,64,0.05,91040166,0.378277
GauSei,Specialized,64,0.025,29093873,1.0
GauSei,SparseRAJA,64,0.025,47145397,0.375
GauSei,Specialized,64,0.025,29151386,1.0
GauSei,SparseRAJA,64,0.025,47839346,0.375
GauSei,Specialized,64,0.025,29109833,1.0
GauSei,SparseRAJA,64,0.025,47176466,0.375
GauSei,Specialized,64,0.025,29130018,1.0
GauSei,SparseRAJA,64,0.025,48020427,0.375
GauSei,Specialized,64,0.025,29078209,1.0
GauSei,SparseRAJA,64,0.025,47175039,0.375
GauSei,Specialized,64,0.01,13446104,1.0
GauSei,SparseRAJA,64,0.01,19118150,0.586538
GauSei,Specialized,64,0.01,13464984,1.0
GauSei,SparseRAJA,64,0.01,19078678,0.586538
GauSei,Specialized,1024,0.001,1332229691,1.0
GauSei,SparseRAJA,1024,0.001,2113213325,0.486605
GauSei,Specialized,64,0.01,13470433,1.0
GauSei,SparseRAJA,64,0.01,19108727,0.586538
GauSei,Specialized,64,0.01,13445735,1.0
GauSei,SparseRAJA,64,0.01,19107740,0.586538
GauSei,Specialized,64,0.01,13464449,1.0
GauSei,SparseRAJA,64,0.01,19099199,0.586538
GauSei,Specialized,1024,0.001,1332167724,1.0
GauSei,SparseRAJA,1024,0.001,2112897072,0.486605
GauSei,Specialized,1024,0.001,1332443001,1.0
GauSei,SparseRAJA,1024,0.001,2112643430,0.486605
GauSei,Specialized,1024,0.001,1332463133,1.0
GauSei,SparseRAJA,1024,0.001,2115485473,0.486605
GauSei,Specialized,128,0.5,941482302,1.0
GauSei,SparseRAJA,128,0.5,29467560702,0.502583
GauSei,Specialized,1024,0.005,5467471698,1.0
GauSei,SparseRAJA,1024,0.005,20786433078,0.367963
GauSei,Specialized,128,0.5,941244978,1.0
GauSei,SparseRAJA,128,0.5,29472713652,0.502583
GauSei,Specialized,2048,0.001,9643078580,1.0
GauSei,SparseRAJA,2048,0.001,19743737643,0.402966
GauSei,Specialized,1024,0.005,5469327501,1.0
GauSei,SparseRAJA,1024,0.005,20790886523,0.367963
GauSei,Specialized,128,0.5,941596929,1.0
GauSei,SparseRAJA,128,0.5,29470193715,0.502583
GauSei,Specialized,128,0.5,941614348,1.0
GauSei,SparseRAJA,128,0.5,29475020028,0.502583
GauSei,Specialized,2048,0.001,9643830781,1.0
GauSei,SparseRAJA,2048,0.001,19747847205,0.402966
GauSei,Specialized,1024,0.01,9774405756,1.0
GauSei,SparseRAJA,1024,0.01,67007814063,0.400925
GauSei,Specialized,1024,0.005,5467528467,1.0
GauSei,SparseRAJA,1024,0.005,20785237833,0.367963
GauSei,Specialized,128,0.5,941717084,1.0
GauSei,SparseRAJA,128,0.5,29475196289,0.502583
GauSei,Specialized,128,0.5,941312975,1.0
GauSei,SparseRAJA,128,0.5,29470567574,0.502583
GauSei,Specialized,2048,0.001,9645132067,1.0
GauSei,SparseRAJA,2048,0.001,19750398166,0.402966
GauSei,Specialized,1024,0.005,5467631353,1.0
GauSei,SparseRAJA,1024,0.005,20784571766,0.367963
GauSei,Specialized,128,0.5,941774284,1.0
GauSei,SparseRAJA,128,0.5,29476503616,0.502583
GauSei,Specialized,192,0.5,3174152639,1.0
GauSei,SparseRAJA,192,0.5,145513238415,0.481631
GauSei,Specialized,2048,0.001,9644054414,1.0
GauSei,SparseRAJA,2048,0.001,19749247655,0.402966
GauSei,Specialized,128,0.5,941398002,1.0
GauSei,SparseRAJA,128,0.5,29473267937,0.502583
GauSei,Specialized,1024,0.005,5468767751,1.0
GauSei,SparseRAJA,1024,0.005,20787006525,0.367963
GauSei,Specialized,128,0.3,594955666,1.0
GauSei,SparseRAJA,128,0.3,11689626566,0.474728
GauSei,Specialized,192,0.5,3172826628,1.0
GauSei,SparseRAJA,192,0.5,145633151781,0.481631
GauSei,Specialized,128,0.3,594932351,1.0
GauSei,SparseRAJA,128,0.3,11693020760,0.474728
GauSei,Specialized,128,0.5,941740135,1.0
GauSei,SparseRAJA,128,0.5,29473036413,0.502583
GauSei,Specialized,2048,0.001,9643172096,1.0
GauSei,SparseRAJA,2048,0.001,19747056781,0.402966
GauSei,Specialized,1024,0.01,9776760324,1.0
GauSei,SparseRAJA,1024,0.01,66905478501,0.400925
GauSei,Specialized,128,0.3,594945585,1.0
GauSei,SparseRAJA,128,0.3,11690035220,0.474728
GauSei,Specialized,128,0.3,595696439,1.0
GauSei,SparseRAJA,128,0.3,11674240736,0.474728
GauSei,Specialized,128,0.3,594915990,1.0
GauSei,SparseRAJA,128,0.3,11690264451,0.474728
GauSei,Specialized,128,0.3,595880710,1.0
GauSei,SparseRAJA,128,0.3,11674298192,0.474728
GauSei,Specialized,128,0.3,595004297,1.0
GauSei,SparseRAJA,128,0.3,11690602781,0.474728
GauSei,Specialized,128,0.3,595697965,1.0
GauSei,SparseRAJA,128,0.3,11670667513,0.474728
GauSei,Specialized,128,0.1,241351457,1.0
GauSei,SparseRAJA,128,0.1,1768205043,0.406858
GauSei,Specialized,128,0.1,241296134,1.0
GauSei,SparseRAJA,128,0.1,1770760287,0.406858
GauSei,Specialized,128,0.1,241288914,1.0
GauSei,SparseRAJA,128,0.1,1769331715,0.406858
GauSei,Specialized,128,0.1,241316608,1.0
GauSei,SparseRAJA,128,0.1,1768336176,0.406858
GauSei,Specialized,212,0.5,4232144957,1.0
GauSei,SparseRAJA,212,0.5,217847438439,0.48529
GauSei,Specialized,128,0.1,241477738,1.0
GauSei,SparseRAJA,128,0.1,1768993919,0.406858
GauSei,Specialized,128,0.05,149817251,1.0
GauSei,SparseRAJA,128,0.05,612798585,0.375673
GauSei,Specialized,128,0.05,149886999,1.0
GauSei,SparseRAJA,128,0.05,617367965,0.375673
GauSei,Specialized,128,0.05,149869523,1.0
GauSei,SparseRAJA,128,0.05,613198286,0.375673
GauSei,Specialized,128,0.3,595658157,1.0
GauSei,SparseRAJA,128,0.3,11672781657,0.474728
GauSei,Specialized,128,0.05,150506360,1.0
GauSei,SparseRAJA,128,0.05,613783776,0.375673
GauSei,Specialized,128,0.05,149927438,1.0
GauSei,SparseRAJA,128,0.05,612723624,0.375673
GauSei,Specialized,128,0.025,97827548,1.0
GauSei,SparseRAJA,128,0.025,224768081,0.387352
GauSei,Specialized,128,0.025,97736188,1.0
GauSei,SparseRAJA,128,0.025,225685924,0.387352
GauSei,Specialized,128,0.025,97999527,1.0
GauSei,SparseRAJA,128,0.025,225382931,0.387352
GauSei,Specialized,128,0.025,97852019,1.0
GauSei,SparseRAJA,128,0.025,226377469,0.387352
GauSei,Specialized,128,0.025,97571243,1.0
GauSei,SparseRAJA,128,0.025,224456644,0.387352
GauSei,Specialized,128,0.01,59162786,1.0
GauSei,SparseRAJA,128,0.01,101588936,0.395833
GauSei,Specialized,128,0.01,59136959,1.0
GauSei,SparseRAJA,128,0.01,99710744,0.395833
GauSei,Specialized,128,0.01,59142654,1.0
GauSei,SparseRAJA,128,0.01,99771123,0.395833
GauSei,Specialized,128,0.01,59189737,1.0
GauSei,SparseRAJA,128,0.01,100861974,0.395833
GauSei,Specialized,128,0.01,59189758,1.0
GauSei,SparseRAJA,128,0.01,99650346,0.395833
GauSei,Specialized,128,0.3,595819837,1.0
GauSei,SparseRAJA,128,0.3,11679723100,0.474728
GauSei,Specialized,128,0.1,241748744,1.0
GauSei,SparseRAJA,128,0.1,1772520384,0.406858
GauSei,Specialized,128,0.1,241709394,1.0
GauSei,SparseRAJA,128,0.1,1772663427,0.406858
GauSei,Specialized,128,0.1,241789933,1.0
GauSei,SparseRAJA,128,0.1,1772480739,0.406858
GauSei,Specialized,128,0.1,241724668,1.0
GauSei,SparseRAJA,128,0.1,1773588267,0.406858
GauSei,Specialized,212,0.5,4229633284,1.0
GauSei,SparseRAJA,212,0.5,217866166465,0.48529
GauSei,Specialized,128,0.1,241879427,1.0
GauSei,SparseRAJA,128,0.1,1772867529,0.406858
GauSei,Specialized,128,0.05,150440573,1.0
GauSei,SparseRAJA,128,0.05,613611297,0.375673
GauSei,Specialized,128,0.05,150361720,1.0
GauSei,SparseRAJA,128,0.05,613849777,0.375673
GauSei,Specialized,128,0.05,150509603,1.0
GauSei,SparseRAJA,128,0.05,618716675,0.375673
GauSei,Specialized,128,0.05,150369532,1.0
GauSei,SparseRAJA,128,0.05,613542343,0.375673
GauSei,Specialized,128,0.05,150423939,1.0
GauSei,SparseRAJA,128,0.05,616886216,0.375673
GauSei,Specialized,128,0.025,97766733,1.0
GauSei,SparseRAJA,128,0.025,224918157,0.387352
GauSei,Specialized,128,0.025,97931761,1.0
GauSei,SparseRAJA,128,0.025,224967053,0.387352
GauSei,Specialized,128,0.025,97594522,1.0
GauSei,SparseRAJA,128,0.025,227533768,0.387352
GauSei,Specialized,128,0.025,97669405,1.0
GauSei,SparseRAJA,128,0.025,224896565,0.387352
GauSei,Specialized,128,0.025,97481891,1.0
GauSei,SparseRAJA,128,0.025,227351319,0.387352
GauSei,Specialized,128,0.01,59298200,1.0
GauSei,SparseRAJA,128,0.01,101104353,0.395833
GauSei,Specialized,128,0.01,59231228,1.0
GauSei,SparseRAJA,128,0.01,100990651,0.395833
GauSei,Specialized,128,0.01,59221510,1.0
GauSei,SparseRAJA,128,0.01,99803619,0.395833
GauSei,Specialized,128,0.01,59200826,1.0
GauSei,SparseRAJA,128,0.01,101169478,0.395833
GauSei,Specialized,128,0.01,59215229,1.0
GauSei,SparseRAJA,128,0.01,99796500,0.395833
GauSei,Specialized,1024,0.01,9774504889,1.0
GauSei,SparseRAJA,1024,0.01,66881715647,0.400925
GauSei,Specialized,192,0.5,3173962407,1.0
GauSei,SparseRAJA,192,0.5,145534102142,0.481631
GauSei,Specialized,192,0.5,3173102217,1.0
GauSei,SparseRAJA,192,0.5,145635376650,0.481631
GauSei,Specialized,1024,0.01,9776333368,1.0
GauSei,SparseRAJA,1024,0.01,66873638091,0.400925
GauSei,Specialized,2048,0.005,40074249437,1.0
GauSei,SparseRAJA,2048,0.005,262609139152,0.39362
GauSei,Specialized,1024,0.01,9774476469,1.0
GauSei,SparseRAJA,1024,0.01,66891732629,0.400925
GauSei,Specialized,212,0.5,4232904339,1.0
GauSei,SparseRAJA,212,0.5,217857664680,0.48529
GauSei,Specialized,192,0.5,3173826023,1.0
GauSei,SparseRAJA,192,0.5,145520367516,0.481631
GauSei,Specialized,212,0.5,4230284216,1.0
GauSei,SparseRAJA,212,0.5,217869758398,0.48529
GauSei,Specialized,192,0.5,3172871567,1.0
GauSei,SparseRAJA,192,0.5,145639255838,0.481631
GauSei,Specialized,256,0.5,7244558868,1.0
GauSei,SparseRAJA,256,0.5,466201367443,0.488655
GauSei,Specialized,192,0.5,3173432366,1.0
GauSei,SparseRAJA,192,0.5,145516707972,0.481631
GauSei,Specialized,192,0.5,3172280012,1.0
GauSei,SparseRAJA,192,0.5,145618241296,0.481631
GauSei,Specialized,2048,0.005,40078509244,1.0
GauSei,SparseRAJA,2048,0.005,262595307385,0.39362
GauSei,Specialized,212,0.5,4236481273,1.0
GauSei,SparseRAJA,212,0.5,217846588196,0.48529
GauSei,Specialized,212,0.5,4230827874,1.0
GauSei,SparseRAJA,212,0.5,217877896490,0.48529
GauSei,Specialized,192,0.5,3173713086,1.0
GauSei,SparseRAJA,192,0.5,145521109981,0.481631
GauSei,Specialized,192,0.5,3172444817,1.0
GauSei,SparseRAJA,192,0.5,145606621745,0.481631
GauSei,Specialized,192,0.3,1869906535,1.0
GauSei,SparseRAJA,192,0.3,54656213853,0.483689
GauSei,Specialized,192,0.3,1870818791,1.0
GauSei,SparseRAJA,192,0.3,54683245882,0.483689
GauSei,Specialized,192,0.3,1869954828,1.0
GauSei,SparseRAJA,192,0.3,54662494233,0.483689
GauSei,Specialized,192,0.3,1871539191,1.0
GauSei,SparseRAJA,192,0.3,54667488714,0.483689
GauSei,Specialized,212,0.5,4232328197,1.0
GauSei,SparseRAJA,212,0.5,217851687010,0.48529
GauSei,Specialized,192,0.3,1869739922,1.0
GauSei,SparseRAJA,192,0.3,54652362054,0.483689
GauSei,Specialized,212,0.5,4230199684,1.0
GauSei,SparseRAJA,212,0.5,217868839229,0.48529
GauSei,Specialized,192,0.3,1871471315,1.0
GauSei,SparseRAJA,192,0.3,54689822319,0.483689
GauSei,Specialized,2048,0.005,40080299327,1.0
GauSei,SparseRAJA,2048,0.005,262608066918,0.39362
GauSei,Specialized,192,0.3,1869793108,1.0
GauSei,SparseRAJA,192,0.3,54656451448,0.483689
GauSei,Specialized,256,0.5,7244723835,1.0
GauSei,SparseRAJA,256,0.5,466215960165,0.488655
GauSei,Specialized,192,0.3,1871195825,1.0
GauSei,SparseRAJA,192,0.3,54666446783,0.483689
GauSei,Specialized,2048,0.01,76197021555,1.0
GauSei,SparseRAJA,2048,0.01,894865642122,0.447391
GauSei,Specialized,192,0.3,1869840622,1.0
GauSei,SparseRAJA,192,0.3,54654835135,0.483689
GauSei,Specialized,192,0.1,688427831,1.0
GauSei,SparseRAJA,192,0.1,7139406860,0.456177
GauSei,Specialized,192,0.1,688413322,1.0
GauSei,SparseRAJA,192,0.1,7134872290,0.456177
GauSei,Specialized,192,0.1,688460592,1.0
GauSei,SparseRAJA,192,0.1,7135414629,0.456177
GauSei,Specialized,192,0.3,1871241604,1.0
GauSei,SparseRAJA,192,0.3,54672055386,0.483689
GauSei,Specialized,192,0.1,688327442,1.0
GauSei,SparseRAJA,192,0.1,7135315727,0.456177
GauSei,Specialized,192,0.1,690240927,1.0
GauSei,SparseRAJA,192,0.1,7114469966,0.456177
GauSei,Specialized,192,0.1,688340618,1.0
GauSei,SparseRAJA,192,0.1,7138171914,0.456177
GauSei,Specialized,192,0.05,393914330,1.0
GauSei,SparseRAJA,192,0.05,2194269775,0.419909
GauSei,Specialized,192,0.1,690257770,1.0
GauSei,SparseRAJA,192,0.1,7114003925,0.456177
GauSei,Specialized,192,0.05,393837274,1.0
GauSei,SparseRAJA,192,0.05,2195454128,0.419909
GauSei,Specialized,192,0.05,393848277,1.0
GauSei,SparseRAJA,192,0.05,2194620485,0.419909
GauSei,Specialized,192,0.05,393855605,1.0
GauSei,SparseRAJA,192,0.05,2195163365,0.419909
GauSei,Specialized,192,0.1,690142975,1.0
GauSei,SparseRAJA,192,0.1,7113658784,0.456177
GauSei,Specialized,192,0.05,393877928,1.0
GauSei,SparseRAJA,192,0.05,2195332029,0.419909
GauSei,Specialized,192,0.025,241467324,1.0
GauSei,SparseRAJA,192,0.025,819278994,0.346082
GauSei,Specialized,192,0.025,241513522,1.0
GauSei,SparseRAJA,192,0.025,818605024,0.346082
GauSei,Specialized,192,0.025,240940719,1.0
GauSei,SparseRAJA,192,0.025,818542497,0.346082
GauSei,Specialized,192,0.025,241579708,1.0
GauSei,SparseRAJA,192,0.025,824731444,0.346082
GauSei,Specialized,192,0.025,241116162,1.0
GauSei,SparseRAJA,192,0.025,818126328,0.346082
GauSei,Specialized,192,0.01,141192834,1.0
GauSei,SparseRAJA,192,0.01,253459464,0.44386
GauSei,Specialized,192,0.01,141142195,1.0
GauSei,SparseRAJA,192,0.01,250475910,0.44386
GauSei,Specialized,192,0.1,690164586,1.0
GauSei,SparseRAJA,192,0.1,7114166553,0.456177
GauSei,Specialized,192,0.01,141226506,1.0
GauSei,SparseRAJA,192,0.01,250580627,0.44386
GauSei,Specialized,192,0.01,141023432,1.0
GauSei,SparseRAJA,192,0.01,250562343,0.44386
GauSei,Specialized,192,0.01,141397347,1.0
GauSei,SparseRAJA,192,0.01,254122136,0.44386
GauSei,Specialized,192,0.1,690302282,1.0
GauSei,SparseRAJA,192,0.1,7115988297,0.456177
GauSei,Specialized,192,0.05,394301367,1.0
GauSei,SparseRAJA,192,0.05,2186402369,0.419909
GauSei,Specialized,192,0.05,394378509,1.0
GauSei,SparseRAJA,192,0.05,2187978804,0.419909
GauSei,Specialized,192,0.05,394334325,1.0
GauSei,SparseRAJA,192,0.05,2188678932,0.419909
GauSei,Specialized,192,0.05,394412722,1.0
GauSei,SparseRAJA,192,0.05,2187320466,0.419909
GauSei,Specialized,192,0.05,394434527,1.0
GauSei,SparseRAJA,192,0.05,2186341722,0.419909
GauSei,Specialized,192,0.025,242011161,1.0
GauSei,SparseRAJA,192,0.025,819337319,0.346082
GauSei,Specialized,192,0.025,241837655,1.0
GauSei,SparseRAJA,192,0.025,819617015,0.346082
GauSei,Specialized,192,0.025,241988834,1.0
GauSei,SparseRAJA,192,0.025,823359710,0.346082
GauSei,Specialized,212,0.5,4232452058,1.0
GauSei,SparseRAJA,212,0.5,217843336550,0.48529
GauSei,Specialized,192,0.025,242193669,1.0
GauSei,SparseRAJA,192,0.025,819526107,0.346082
GauSei,Specialized,192,0.025,242172431,1.0
GauSei,SparseRAJA,192,0.025,819393765,0.346082
GauSei,Specialized,192,0.01,141361545,1.0
GauSei,SparseRAJA,192,0.01,250822177,0.44386
GauSei,Specialized,192,0.01,141350350,1.0
GauSei,SparseRAJA,192,0.01,252761599,0.44386
GauSei,Specialized,192,0.01,141228872,1.0
GauSei,SparseRAJA,192,0.01,253810305,0.44386
GauSei,Specialized,192,0.01,140919121,1.0
GauSei,SparseRAJA,192,0.01,252778772,0.44386
GauSei,Specialized,192,0.01,140849215,1.0
GauSei,SparseRAJA,192,0.01,250955758,0.44386
GauSei,Specialized,212,0.5,4230144839,1.0
GauSei,SparseRAJA,212,0.5,217873791643,0.48529
GauSei,Specialized,212,0.3,2536692862,1.0
GauSei,SparseRAJA,212,0.3,82364660355,0.47508
GauSei,Specialized,212,0.3,2536079390,1.0
GauSei,SparseRAJA,212,0.3,82306701256,0.47508
GauSei,Specialized,2048,0.005,40079186032,1.0
GauSei,SparseRAJA,2048,0.005,262528647588,0.39362
GauSei,Specialized,212,0.3,2536598652,1.0
GauSei,SparseRAJA,212,0.3,82381975661,0.47508
GauSei,Specialized,212,0.3,2535346025,1.0
GauSei,SparseRAJA,212,0.3,82232816377,0.47508
GauSei,Specialized,1024,0.05,46385801158,1.0
GauSei,SparseRAJA,1024,0.05,1257579802915,0.472103
GauSei,Specialized,212,0.3,2536489979,1.0
GauSei,SparseRAJA,212,0.3,82376361050,0.47508
GauSei,Specialized,212,0.3,2535955796,1.0
GauSei,SparseRAJA,212,0.3,82327947788,0.47508
GauSei,Specialized,256,0.5,7245412939,1.0
GauSei,SparseRAJA,256,0.5,466415706802,0.488655
GauSei,Specialized,212,0.3,2536763450,1.0
GauSei,SparseRAJA,212,0.3,82373777946,0.47508
GauSei,Specialized,212,0.3,2535651071,1.0
GauSei,SparseRAJA,212,0.3,82256346722,0.47508
GauSei,Specialized,212,0.3,2536594943,1.0
GauSei,SparseRAJA,212,0.3,82419483619,0.47508
GauSei,Specialized,212,0.1,903850030,1.0
GauSei,SparseRAJA,212,0.1,10885267235,0.442361
GauSei,Specialized,2048,0.005,40078964054,1.0
GauSei,SparseRAJA,2048,0.005,262644554328,0.39362
GauSei,Specialized,212,0.1,904167282,1.0
GauSei,SparseRAJA,212,0.1,10886091106,0.442361
GauSei,Specialized,212,0.3,2535787800,1.0
GauSei,SparseRAJA,212,0.3,82238284833,0.47508
GauSei,Specialized,212,0.1,904015203,1.0
GauSei,SparseRAJA,212,0.1,10886002214,0.442361
GauSei,Specialized,212,0.1,905160430,1.0
GauSei,SparseRAJA,212,0.1,10871591274,0.442361
GauSei,Specialized,212,0.1,904031766,1.0
GauSei,SparseRAJA,212,0.1,10888321665,0.442361
GauSei,Specialized,212,0.1,905268520,1.0
GauSei,SparseRAJA,212,0.1,10869989951,0.442361
GauSei,Specialized,212,0.1,903750162,1.0
GauSei,SparseRAJA,212,0.1,10883704045,0.442361
GauSei,Specialized,212,0.1,905501138,1.0
GauSei,SparseRAJA,212,0.1,10875393106,0.442361
GauSei,Specialized,212,0.05,504588600,1.0
GauSei,SparseRAJA,212,0.05,3442829210,0.380992
GauSei,Specialized,212,0.05,504752582,1.0
GauSei,SparseRAJA,212,0.05,3441283074,0.380992
GauSei,Specialized,212,0.05,504803408,1.0
GauSei,SparseRAJA,212,0.05,3442644445,0.380992
GauSei,Specialized,212,0.1,905241826,1.0
GauSei,SparseRAJA,212,0.1,10872435773,0.442361
GauSei,Specialized,212,0.05,506929888,1.0
GauSei,SparseRAJA,212,0.05,3442355365,0.380992
GauSei,Specialized,212,0.05,504665310,1.0
GauSei,SparseRAJA,212,0.05,3441441720,0.380992
GauSei,Specialized,212,0.025,302191834,1.0
GauSei,SparseRAJA,212,0.025,1161364298,0.318966
GauSei,Specialized,212,0.025,302136268,1.0
GauSei,SparseRAJA,212,0.025,1159515628,0.318966
GauSei,Specialized,212,0.025,302174146,1.0
GauSei,SparseRAJA,212,0.025,1159448975,0.318966
GauSei,Specialized,212,0.1,905270752,1.0
GauSei,SparseRAJA,212,0.1,10868802296,0.442361
GauSei,Specialized,212,0.025,302193047,1.0
GauSei,SparseRAJA,212,0.025,1159793668,0.318966
GauSei,Specialized,212,0.025,302228033,1.0
GauSei,SparseRAJA,212,0.025,1159360920,0.318966
GauSei,Specialized,212,0.01,173760974,1.0
GauSei,SparseRAJA,212,0.01,319039552,0.45509
GauSei,Specialized,212,0.01,172860263,1.0
GauSei,SparseRAJA,212,0.01,318313677,0.45509
GauSei,Specialized,212,0.05,505499933,1.0
GauSei,SparseRAJA,212,0.05,3428548923,0.380992
GauSei,Specialized,212,0.01,172109614,1.0
GauSei,SparseRAJA,212,0.01,320310249,0.45509
GauSei,Specialized,212,0.01,172209060,1.0
GauSei,SparseRAJA,212,0.01,322928813,0.45509
GauSei,Specialized,212,0.01,173251044,1.0
GauSei,SparseRAJA,212,0.01,319388510,0.45509
GauSei,Specialized,212,0.05,505497643,1.0
GauSei,SparseRAJA,212,0.05,3429436807,0.380992
GauSei,Specialized,212,0.05,505442873,1.0
GauSei,SparseRAJA,212,0.05,3429189526,0.380992
GauSei,Specialized,212,0.05,505401754,1.0
GauSei,SparseRAJA,212,0.05,3432101592,0.380992
GauSei,Specialized,212,0.05,505295455,1.0
GauSei,SparseRAJA,212,0.05,3430211084,0.380992
GauSei,Specialized,212,0.025,301830004,1.0
GauSei,SparseRAJA,212,0.025,1159030204,0.318966
GauSei,Specialized,212,0.025,301822936,1.0
GauSei,SparseRAJA,212,0.025,1159932188,0.318966
GauSei,Specialized,212,0.025,301906397,1.0
