Benchmark, Variant, Size, Density, Time
SpMV,Specialized,128,0.025,12747
SpMV,SparseRAJA,128,0.025,57238
SpMV,Specialized,128,0.025,12626
SpMV,SparseRAJA,128,0.025,57559
SpMV,Specialized,128,0.025,12734
SpMV,SparseRAJA,128,0.025,57209
SpMV,Specialized,128,0.01,6609
SpMV,SparseRAJA,128,0.01,25911
SpMV,Specialized,128,0.01,6674
SpMV,SparseRAJA,128,0.01,25731
SpMV,Specialized,128,0.01,6652
SpMV,SparseRAJA,128,0.01,25792
SpMV,Specialized,128,0.01,6730
SpMV,SparseRAJA,128,0.01,25842
SpMV,Specialized,128,0.01,6736
SpMV,SparseRAJA,128,0.01,25695
SpMV,Specialized,192,0.5,1037903
SpMV,SparseRAJA,192,0.5,2319460
SpMV,Specialized,192,0.5,1033191
SpMV,SparseRAJA,192,0.5,2313829
SpMV,Specialized,192,0.5,1033423
SpMV,SparseRAJA,192,0.5,2311712
SpMV,Specialized,192,0.5,1032910
SpMV,SparseRAJA,192,0.5,2310648
SpMV,Specialized,192,0.5,1033474
SpMV,SparseRAJA,192,0.5,2316382
SpMV,Specialized,192,0.3,602828
SpMV,SparseRAJA,192,0.3,1442797
SpMV,Specialized,192,0.3,835613
SpMV,SparseRAJA,192,0.3,1433725
SpMV,Specialized,192,0.3,602411
SpMV,SparseRAJA,192,0.3,1434576
SpMV,Specialized,192,0.3,602534
SpMV,SparseRAJA,192,0.3,1433171
SpMV,Specialized,192,0.3,607412
SpMV,SparseRAJA,192,0.3,1434138
SpMV,Specialized,192,0.1,158203
SpMV,SparseRAJA,192,0.1,576663
SpMV,Specialized,192,0.1,157828
SpMV,SparseRAJA,192,0.1,575780
SpMV,Specialized,192,0.1,157307
SpMV,SparseRAJA,192,0.1,575945
SpMV,Specialized,192,0.1,157236
SpMV,SparseRAJA,192,0.1,576117
SpMV,Specialized,192,0.1,157968
SpMV,SparseRAJA,192,0.1,576369
SpMV,Specialized,192,0.05,62066
SpMV,SparseRAJA,192,0.05,257330
SpMV,Specialized,192,0.05,61670
SpMV,SparseRAJA,192,0.05,256703
SpMV,Specialized,192,0.05,61806
SpMV,SparseRAJA,192,0.05,256897
SpMV,Specialized,192,0.05,61701
SpMV,SparseRAJA,192,0.05,257323
SpMV,Specialized,192,0.05,61689
SpMV,SparseRAJA,192,0.05,256902
SpMV,Specialized,192,0.025,27019
SpMV,SparseRAJA,192,0.025,128280
SpMV,Specialized,192,0.025,27071
SpMV,SparseRAJA,192,0.025,127956
SpMV,Specialized,192,0.025,26893
SpMV,SparseRAJA,192,0.025,128197
SpMV,Specialized,192,0.025,26987
SpMV,SparseRAJA,192,0.025,127845
SpMV,Specialized,192,0.025,26991
SpMV,SparseRAJA,192,0.025,127944
SpMV,Specialized,192,0.01,12138
SpMV,SparseRAJA,192,0.01,50533
SpMV,Specialized,192,0.01,12189
SpMV,SparseRAJA,192,0.01,49797
SpMV,Specialized,192,0.01,12004
SpMV,SparseRAJA,192,0.01,50488
SpMV,Specialized,192,0.01,12168
SpMV,SparseRAJA,192,0.01,50924
SpMV,Specialized,192,0.01,12132
SpMV,SparseRAJA,192,0.01,49447
SpMV,Specialized,212,0.5,1264630
SpMV,SparseRAJA,212,0.5,2837309
SpMV,Specialized,212,0.5,1266532
SpMV,SparseRAJA,212,0.5,2841764
SpMV,Specialized,212,0.5,1265264
SpMV,SparseRAJA,212,0.5,2853916
SpMV,Specialized,212,0.5,1264783
SpMV,SparseRAJA,212,0.5,2852118
SpMV,Specialized,212,0.5,1604208
SpMV,SparseRAJA,212,0.5,2835654
SpMV,Specialized,212,0.3,738434
SpMV,SparseRAJA,212,0.3,1707440
SpMV,Specialized,212,0.3,738417
SpMV,SparseRAJA,212,0.3,1710500
SpMV,Specialized,212,0.3,1164348
SpMV,SparseRAJA,212,0.3,1705089
SpMV,Specialized,212,0.3,738659
SpMV,SparseRAJA,212,0.3,1721851
SpMV,Specialized,212,0.3,743166
SpMV,SparseRAJA,212,0.3,1704837
SpMV,Specialized,212,0.1,199039
SpMV,SparseRAJA,212,0.1,661723
SpMV,Specialized,212,0.1,199239
SpMV,SparseRAJA,212,0.1,661671
SpMV,Specialized,212,0.1,199089
SpMV,SparseRAJA,212,0.1,661889
SpMV,Specialized,212,0.1,199051
SpMV,SparseRAJA,212,0.1,662311
SpMV,Specialized,212,0.1,198735
SpMV,SparseRAJA,212,0.1,662178
SpMV,Specialized,212,0.05,77487
SpMV,SparseRAJA,212,0.05,332848
SpMV,Specialized,212,0.05,77274
SpMV,SparseRAJA,212,0.05,315943
SpMV,Specialized,212,0.05,77247
SpMV,SparseRAJA,212,0.05,314494
SpMV,Specialized,212,0.05,77294
SpMV,SparseRAJA,212,0.05,315432
SpMV,Specialized,212,0.05,77356
SpMV,SparseRAJA,212,0.05,315130
SpMV,Specialized,212,0.025,32608
SpMV,SparseRAJA,212,0.025,154591
SpMV,Specialized,212,0.025,32487
SpMV,SparseRAJA,212,0.025,154328
SpMV,Specialized,212,0.025,32511
SpMV,SparseRAJA,212,0.025,154326
SpMV,Specialized,212,0.025,32399
SpMV,SparseRAJA,212,0.025,154053
SpMV,Specialized,212,0.025,32460
SpMV,SparseRAJA,212,0.025,154473
SpMV,Specialized,212,0.01,13822
SpMV,SparseRAJA,212,0.01,73350
SpMV,Specialized,212,0.01,13892
SpMV,SparseRAJA,212,0.01,73217
SpMV,Specialized,212,0.01,13841
SpMV,SparseRAJA,212,0.01,73216
SpMV,Specialized,212,0.01,13851
SpMV,SparseRAJA,212,0.01,73155
SpMV,Specialized,212,0.01,13923
SpMV,SparseRAJA,212,0.01,73460
SpMV,Specialized,256,0.5,1858511
SpMV,SparseRAJA,256,0.5,4105981
SpMV,Specialized,256,0.5,1857762
SpMV,SparseRAJA,256,0.5,4094457
SpMV,Specialized,256,0.5,1858698
SpMV,SparseRAJA,256,0.5,4094288
SpMV,Specialized,256,0.5,1862013
SpMV,SparseRAJA,256,0.5,4099872
SpMV,Specialized,256,0.5,1858208
SpMV,SparseRAJA,256,0.5,4089314
SpMV,Specialized,256,0.3,1089884
SpMV,SparseRAJA,256,0.3,2488951
SpMV,Specialized,256,0.3,1087476
SpMV,SparseRAJA,256,0.3,2470734
SpMV,Specialized,256,0.3,1087396
SpMV,SparseRAJA,256,0.3,2481700
SpMV,Specialized,256,0.3,1088589
SpMV,SparseRAJA,256,0.3,2469025
SpMV,Specialized,256,0.3,1617585
SpMV,SparseRAJA,256,0.3,2489391
SpMV,Specialized,256,0.1,306422
SpMV,SparseRAJA,256,0.1,1009930
SpMV,Specialized,256,0.1,305781
SpMV,SparseRAJA,256,0.1,1015787
SpMV,Specialized,256,0.1,305660
SpMV,SparseRAJA,256,0.1,1009774
SpMV,Specialized,256,0.1,306685
SpMV,SparseRAJA,256,0.1,1009764
SpMV,Specialized,256,0.1,305725
SpMV,SparseRAJA,256,0.1,1010305
SpMV,Specialized,256,0.05,118400
SpMV,SparseRAJA,256,0.05,502117
SpMV,Specialized,256,0.05,118147
SpMV,SparseRAJA,256,0.05,502150
SpMV,Specialized,256,0.05,118075
SpMV,SparseRAJA,256,0.05,501961
SpMV,Specialized,256,0.05,118396
SpMV,SparseRAJA,256,0.05,502264
SpMV,Specialized,256,0.05,117950
SpMV,SparseRAJA,256,0.05,501985
SpMV,Specialized,256,0.025,48846
SpMV,SparseRAJA,256,0.025,246260
SpMV,Specialized,256,0.025,48627
SpMV,SparseRAJA,256,0.025,245836
SpMV,Specialized,256,0.025,48739
SpMV,SparseRAJA,256,0.025,246295
SpMV,Specialized,256,0.025,48852
SpMV,SparseRAJA,256,0.025,245920
SpMV,Specialized,256,0.025,48715
SpMV,SparseRAJA,256,0.025,246585
SpMV,Specialized,256,0.01,18957
SpMV,SparseRAJA,256,0.01,104613
SpMV,Specialized,256,0.01,18685
SpMV,SparseRAJA,256,0.01,104556
SpMV,Specialized,256,0.01,18866
SpMV,SparseRAJA,256,0.01,104267
SpMV,Specialized,256,0.01,18701
SpMV,SparseRAJA,256,0.01,104701
SpMV,Specialized,256,0.01,18797
SpMV,SparseRAJA,256,0.01,104941
SpMV,Specialized,384,0.5,4234425
SpMV,SparseRAJA,384,0.5,11447384
SpMV,Specialized,384,0.5,5090187
SpMV,SparseRAJA,384,0.5,11412271
SpMV,Specialized,384,0.5,4231792
SpMV,SparseRAJA,384,0.5,11419723
SpMV,Specialized,384,0.5,4233376
SpMV,SparseRAJA,384,0.5,11432952
SpMV,Specialized,384,0.5,4240619
SpMV,SparseRAJA,384,0.5,11412959
SpMV,Specialized,384,0.3,2492483
SpMV,SparseRAJA,384,0.3,6831138
SpMV,Specialized,384,0.3,3188230
SpMV,SparseRAJA,384,0.3,6832570
SpMV,Specialized,384,0.3,2711689
SpMV,SparseRAJA,384,0.3,6832468
SpMV,Specialized,384,0.3,3269148
SpMV,SparseRAJA,384,0.3,6847145
SpMV,Specialized,384,0.3,2495336
SpMV,SparseRAJA,384,0.3,6865870
SpMV,Specialized,384,0.1,747915
SpMV,SparseRAJA,384,0.1,1837473
SpMV,Specialized,384,0.1,743915
SpMV,SparseRAJA,384,0.1,1853886
SpMV,Specialized,384,0.1,741368
SpMV,SparseRAJA,384,0.1,1838428
SpMV,Specialized,384,0.1,744098
SpMV,SparseRAJA,384,0.1,1848242
SpMV,Specialized,384,0.1,742176
SpMV,SparseRAJA,384,0.1,1841443
SpMV,Specialized,384,0.05,306453
SpMV,SparseRAJA,384,0.05,1125531
SpMV,Specialized,384,0.05,307618
SpMV,SparseRAJA,384,0.05,1127119
SpMV,Specialized,384,0.05,308707
SpMV,SparseRAJA,384,0.05,1125560
SpMV,Specialized,384,0.05,306353
SpMV,SparseRAJA,384,0.05,1125679
SpMV,Specialized,384,0.05,306615
SpMV,SparseRAJA,384,0.05,1126859
SpMV,Specialized,384,0.025,120974
SpMV,SparseRAJA,384,0.025,560781
SpMV,Specialized,384,0.025,120761
SpMV,SparseRAJA,384,0.025,560514
SpMV,Specialized,384,0.025,129222
SpMV,SparseRAJA,384,0.025,561306
SpMV,Specialized,384,0.025,120832
SpMV,SparseRAJA,384,0.025,560258
SpMV,Specialized,384,0.025,128052
SpMV,SparseRAJA,384,0.025,560018
SpMV,Specialized,384,0.01,41210
SpMV,SparseRAJA,384,0.01,211533
SpMV,Specialized,384,0.01,41127
SpMV,SparseRAJA,384,0.01,211328
SpMV,Specialized,384,0.01,41243
SpMV,SparseRAJA,384,0.01,211470
SpMV,Specialized,384,0.01,41176
SpMV,SparseRAJA,384,0.01,211515
SpMV,Specialized,384,0.01,41071
SpMV,SparseRAJA,384,0.01,211933
SpMV,Specialized,512,0.5,7560584
SpMV,SparseRAJA,512,0.5,20491064
SpMV,Specialized,512,0.5,7730464
SpMV,SparseRAJA,512,0.5,20524746
SpMV,Specialized,512,0.5,8169394
SpMV,SparseRAJA,512,0.5,20496445
SpMV,Specialized,512,0.5,9053582
SpMV,SparseRAJA,512,0.5,20554598
SpMV,Specialized,512,0.5,7566520
SpMV,SparseRAJA,512,0.5,20497141
SpMV,Specialized,512,0.3,4472080
SpMV,SparseRAJA,512,0.3,12136585
SpMV,Specialized,512,0.3,5350574
SpMV,SparseRAJA,512,0.3,12133765
SpMV,Specialized,512,0.3,4822188
SpMV,SparseRAJA,512,0.3,12128121
SpMV,Specialized,512,0.3,4479742
SpMV,SparseRAJA,512,0.3,12132473
SpMV,Specialized,512,0.3,5900891
SpMV,SparseRAJA,512,0.3,12130869
SpMV,Specialized,512,0.1,1375112
SpMV,SparseRAJA,512,0.1,3286611
SpMV,Specialized,512,0.1,1374811
SpMV,SparseRAJA,512,0.1,3277781
SpMV,Specialized,512,0.1,1375934
SpMV,SparseRAJA,512,0.1,3295068
SpMV,Specialized,512,0.1,1375102
SpMV,SparseRAJA,512,0.1,3274818
SpMV,Specialized,512,0.1,1374635
SpMV,SparseRAJA,512,0.1,3276812
SpMV,Specialized,512,0.05,597194
SpMV,SparseRAJA,512,0.05,1638131
SpMV,Specialized,512,0.05,603967
SpMV,SparseRAJA,512,0.05,1619535
SpMV,Specialized,512,0.05,604466
SpMV,SparseRAJA,512,0.05,1629035
SpMV,Specialized,512,0.05,595436
SpMV,SparseRAJA,512,0.05,1637586
SpMV,Specialized,512,0.05,596034
SpMV,SparseRAJA,512,0.05,1615922
SpMV,Specialized,512,0.025,233415
SpMV,SparseRAJA,512,0.025,997255
SpMV,Specialized,512,0.025,265068
SpMV,SparseRAJA,512,0.025,996800
SpMV,Specialized,512,0.025,233389
SpMV,SparseRAJA,512,0.025,996366
SpMV,Specialized,512,0.025,233558
SpMV,SparseRAJA,512,0.025,1001893
SpMV,Specialized,512,0.025,233822
SpMV,SparseRAJA,512,0.025,996714
SpMV,Specialized,512,0.01,74431
SpMV,SparseRAJA,512,0.01,400810
SpMV,Specialized,512,0.01,74784
SpMV,SparseRAJA,512,0.01,400670
SpMV,Specialized,512,0.01,74282
SpMV,SparseRAJA,512,0.01,400674
SpMV,Specialized,512,0.01,74530
SpMV,SparseRAJA,512,0.01,401010
SpMV,Specialized,512,0.01,74513
SpMV,SparseRAJA,512,0.01,401223
SpMV,Dense,64,0.5,235826
SpMV,Dense,64,0.5,235589
SpMV,Dense,64,0.5,235501
SpMV,Dense,64,0.5,235682
SpMV,Dense,64,0.5,235637
SpMV,Dense,128,0.5,965455
SpMV,Dense,128,0.5,962000
SpMV,Dense,128,0.5,962611
SpMV,Dense,128,0.5,962754
SpMV,Dense,128,0.5,962352
SpMV,Dense,192,0.5,2169387
SpMV,Dense,192,0.5,2172199
SpMV,Dense,192,0.5,2168411
SpMV,Dense,192,0.5,2169240
SpMV,Dense,192,0.5,2168918
SpMV,Dense,212,0.5,2650413
SpMV,Dense,212,0.5,2647868
SpMV,Dense,212,0.5,2653788
SpMV,Dense,212,0.5,2651110
SpMV,Dense,212,0.5,2664024
SpMV,Dense,256,0.5,3879981
SpMV,Dense,256,0.5,3872647
SpMV,Dense,256,0.5,3873164
SpMV,Dense,256,0.5,3873165
SpMV,Dense,256,0.5,3873865
SpMV,Dense,384,0.5,8747276
SpMV,Dense,384,0.5,8748120
SpMV,Dense,384,0.5,8746214
SpMV,Dense,384,0.5,8751032
SpMV,Dense,384,0.5,8746708
SpMV,Dense,512,0.5,15571969
SpMV,Dense,512,0.5,15582880
SpMV,Dense,512,0.5,15570638
SpMV,Dense,512,0.5,15571729
SpMV,Dense,512,0.5,15571638
