Benchmark, Variant, Size, Density, Time
GauSei,Specialized,1024,0.01,9761639011
GauSei,SparseRAJA,1024,0.01,66653729497
GauSei,Specialized,1024,0.01,9762068036
GauSei,SparseRAJA,1024,0.01,66647635068
GauSei,Specialized,1024,0.01,9761496965
GauSei,SparseRAJA,1024,0.01,66653589820
GauSei,Specialized,256,0.5,7252705994
GauSei,SparseRAJA,256,0.5,467379770845
GauSei,Specialized,256,0.5,7253439085
GauSei,SparseRAJA,256,0.5,467345673875
GauSei,Specialized,2048,0.01,76201570402
GauSei,SparseRAJA,2048,0.01,896610483437
GauSei,Specialized,256,0.5,7255759608
GauSei,SparseRAJA,256,0.5,467310835608
GauSei,Specialized,64,0.5,144142839
GauSei,SparseRAJA,64,0.5,2222123137
GauSei,Specialized,64,0.5,144134475
GauSei,SparseRAJA,64,0.5,2222106734
GauSei,Specialized,64,0.5,144137843
GauSei,SparseRAJA,64,0.5,2222533321
GauSei,Specialized,64,0.5,144110655
GauSei,SparseRAJA,64,0.5,2221130529
GauSei,Specialized,64,0.5,144152744
GauSei,SparseRAJA,64,0.5,2221540101
GauSei,Specialized,64,0.3,98649316
GauSei,SparseRAJA,64,0.3,948399316
GauSei,Specialized,64,0.3,98738706
GauSei,SparseRAJA,64,0.3,948074313
GauSei,Specialized,64,0.3,98632606
GauSei,SparseRAJA,64,0.3,948197762
GauSei,Specialized,64,0.3,98682528
GauSei,SparseRAJA,64,0.3,948497558
GauSei,Specialized,64,0.3,98701823
GauSei,SparseRAJA,64,0.3,948460271
GauSei,Specialized,64,0.1,49831359
GauSei,SparseRAJA,64,0.1,199269504
GauSei,Specialized,64,0.1,49808850
GauSei,SparseRAJA,64,0.1,199291062
GauSei,Specialized,64,0.1,49753049
GauSei,SparseRAJA,64,0.1,199539300
GauSei,Specialized,64,0.1,49786548
GauSei,SparseRAJA,64,0.1,199427969
GauSei,Specialized,64,0.1,49741364
GauSei,SparseRAJA,64,0.1,199492169
GauSei,Specialized,64,0.05,37436192
GauSei,SparseRAJA,64,0.05,89765343
GauSei,Specialized,64,0.05,37413824
GauSei,SparseRAJA,64,0.05,89695399
GauSei,Specialized,64,0.05,37405793
GauSei,SparseRAJA,64,0.05,89797190
GauSei,Specialized,64,0.05,37398242
GauSei,SparseRAJA,64,0.05,89858082
GauSei,Specialized,64,0.05,37383332
GauSei,SparseRAJA,64,0.05,89712880
GauSei,Specialized,64,0.025,29315044
GauSei,SparseRAJA,64,0.025,47223437
GauSei,Specialized,64,0.025,29176829
GauSei,SparseRAJA,64,0.025,47213870
GauSei,Specialized,64,0.025,29217389
GauSei,SparseRAJA,64,0.025,47166328
GauSei,Specialized,64,0.025,29173300
GauSei,SparseRAJA,64,0.025,47232503
GauSei,Specialized,64,0.025,29191337
GauSei,SparseRAJA,64,0.025,47220221
GauSei,Specialized,64,0.01,13586122
GauSei,SparseRAJA,64,0.01,19089140
GauSei,Specialized,64,0.01,13601418
GauSei,SparseRAJA,64,0.01,19208373
GauSei,Specialized,64,0.01,13625154
GauSei,SparseRAJA,64,0.01,19091147
GauSei,Specialized,64,0.01,13638548
GauSei,SparseRAJA,64,0.01,19261211
GauSei,Specialized,64,0.01,13610240
GauSei,SparseRAJA,64,0.01,19127269
GauSei,Specialized,128,0.5,941925511
GauSei,SparseRAJA,128,0.5,29446131094
GauSei,Specialized,128,0.5,941791274
GauSei,SparseRAJA,128,0.5,29448211116
GauSei,Specialized,128,0.5,942269670
GauSei,SparseRAJA,128,0.5,29447298264
GauSei,Specialized,128,0.5,941985186
GauSei,SparseRAJA,128,0.5,29446950066
GauSei,Specialized,128,0.5,941792359
GauSei,SparseRAJA,128,0.5,29448846559
GauSei,Specialized,128,0.3,595259003
GauSei,SparseRAJA,128,0.3,11680781125
GauSei,Specialized,128,0.3,595330926
GauSei,SparseRAJA,128,0.3,11681298331
GauSei,Specialized,128,0.3,595406310
GauSei,SparseRAJA,128,0.3,11680623582
GauSei,Specialized,128,0.3,595403667
GauSei,SparseRAJA,128,0.3,11681208003
GauSei,Specialized,128,0.3,595298644
GauSei,SparseRAJA,128,0.3,11680101069
GauSei,Specialized,128,0.1,241560529
GauSei,SparseRAJA,128,0.1,1768961551
GauSei,Specialized,128,0.1,241429475
GauSei,SparseRAJA,128,0.1,1769384251
GauSei,Specialized,128,0.1,241484798
GauSei,SparseRAJA,128,0.1,1768895301
GauSei,Specialized,128,0.1,241519819
GauSei,SparseRAJA,128,0.1,1770304238
GauSei,Specialized,128,0.1,241451935
GauSei,SparseRAJA,128,0.1,1768802038
GauSei,Specialized,128,0.05,150639628
GauSei,SparseRAJA,128,0.05,613142950
GauSei,Specialized,128,0.05,150561941
GauSei,SparseRAJA,128,0.05,613498961
GauSei,Specialized,128,0.05,150557551
GauSei,SparseRAJA,128,0.05,613258013
GauSei,Specialized,128,0.05,150611816
GauSei,SparseRAJA,128,0.05,613306269
GauSei,Specialized,128,0.05,150553200
GauSei,SparseRAJA,128,0.05,613393367
GauSei,Specialized,128,0.025,97525731
GauSei,SparseRAJA,128,0.025,224578861
GauSei,Specialized,128,0.025,97525403
GauSei,SparseRAJA,128,0.025,224648583
GauSei,Specialized,128,0.025,97549530
GauSei,SparseRAJA,128,0.025,224472971
GauSei,Specialized,128,0.025,97521063
GauSei,SparseRAJA,128,0.025,224619185
GauSei,Specialized,128,0.025,97633876
GauSei,SparseRAJA,128,0.025,224595691
GauSei,Specialized,128,0.01,59285854
GauSei,SparseRAJA,128,0.01,100023941
GauSei,Specialized,128,0.01,59250932
GauSei,SparseRAJA,128,0.01,100022420
GauSei,Specialized,128,0.01,59316088
GauSei,SparseRAJA,128,0.01,100056745
GauSei,Specialized,128,0.01,59369206
GauSei,SparseRAJA,128,0.01,100031131
GauSei,Specialized,128,0.01,59206366
GauSei,SparseRAJA,128,0.01,100109100
GauSei,Specialized,192,0.5,3175306959
GauSei,SparseRAJA,192,0.5,145821633926
GauSei,Specialized,192,0.5,3175739958
GauSei,SparseRAJA,192,0.5,145807398492
GauSei,Specialized,192,0.5,3174667566
GauSei,SparseRAJA,192,0.5,145815853930
GauSei,Specialized,192,0.5,3174336267
GauSei,SparseRAJA,192,0.5,145833783139
GauSei,Specialized,192,0.5,3175913668
GauSei,SparseRAJA,192,0.5,145862298759
GauSei,Specialized,192,0.3,1872224852
GauSei,SparseRAJA,192,0.3,54649786946
GauSei,Specialized,192,0.3,1872161336
GauSei,SparseRAJA,192,0.3,54648711835
GauSei,Specialized,192,0.3,1872414358
GauSei,SparseRAJA,192,0.3,54650744661
GauSei,Specialized,192,0.3,1872348204
GauSei,SparseRAJA,192,0.3,54652015749
GauSei,Specialized,192,0.3,1872125546
GauSei,SparseRAJA,192,0.3,54649512326
GauSei,Specialized,192,0.1,689783558
GauSei,SparseRAJA,192,0.1,7155537570
GauSei,Specialized,192,0.1,690255413
GauSei,SparseRAJA,192,0.1,7154570609
GauSei,Specialized,192,0.1,689908393
GauSei,SparseRAJA,192,0.1,7156841266
GauSei,Specialized,192,0.1,689819940
GauSei,SparseRAJA,192,0.1,7155173871
GauSei,Specialized,192,0.1,689764977
GauSei,SparseRAJA,192,0.1,7155701242
GauSei,Specialized,192,0.05,394973149
GauSei,SparseRAJA,192,0.05,2188347192
GauSei,Specialized,192,0.05,395015559
GauSei,SparseRAJA,192,0.05,2191426202
GauSei,Specialized,192,0.05,394993860
GauSei,SparseRAJA,192,0.05,2189356912
GauSei,Specialized,192,0.05,395016174
GauSei,SparseRAJA,192,0.05,2189386984
GauSei,Specialized,192,0.05,394964996
GauSei,SparseRAJA,192,0.05,2189252005
GauSei,Specialized,192,0.025,241835025
GauSei,SparseRAJA,192,0.025,820064620
GauSei,Specialized,192,0.025,241770542
GauSei,SparseRAJA,192,0.025,819892149
GauSei,Specialized,192,0.025,241875334
GauSei,SparseRAJA,192,0.025,820076201
GauSei,Specialized,192,0.025,241841740
GauSei,SparseRAJA,192,0.025,820066601
GauSei,Specialized,192,0.025,242053498
GauSei,SparseRAJA,192,0.025,819693220
GauSei,Specialized,192,0.01,141705421
GauSei,SparseRAJA,192,0.01,250567080
GauSei,Specialized,192,0.01,141627811
GauSei,SparseRAJA,192,0.01,250437323
GauSei,Specialized,192,0.01,141587776
GauSei,SparseRAJA,192,0.01,250428915
GauSei,Specialized,192,0.01,141726255
GauSei,SparseRAJA,192,0.01,250599768
GauSei,Specialized,192,0.01,141575548
GauSei,SparseRAJA,192,0.01,250392727
GauSei,Specialized,212,0.5,4233733968
GauSei,SparseRAJA,212,0.5,217494039463
GauSei,Specialized,212,0.5,4234026372
GauSei,SparseRAJA,212,0.5,217495452168
