Benchmark, Variant, Size, Density, Time
SpMV,Dense,64,0.025,23360437
SpMV,Specialized,64,0.025,241731
SpMV,SparseRAJA,64,0.025,1427375
SpMV,Dense,64,0.025,23337200
SpMV,Specialized,64,0.025,241469
SpMV,SparseRAJA,64,0.025,1426416
SpMV,Dense,64,0.025,23331026
SpMV,Specialized,64,0.025,241682
SpMV,SparseRAJA,64,0.025,1427720
SpMV,Dense,64,0.025,23324431
SpMV,Specialized,64,0.025,241405
SpMV,SparseRAJA,64,0.025,1426665
SpMV,Dense,64,0.025,23333042
SpMV,Specialized,64,0.025,241610
SpMV,SparseRAJA,64,0.025,1427221
SpMV,Dense,64,0.01,23387917
SpMV,Specialized,64,0.01,125042
SpMV,SparseRAJA,64,0.01,606982
SpMV,Dense,64,0.01,23385343
SpMV,Specialized,64,0.01,125222
SpMV,SparseRAJA,64,0.01,606990
SpMV,Dense,64,0.01,23381472
SpMV,Specialized,64,0.01,125470
SpMV,SparseRAJA,64,0.01,606455
SpMV,Dense,64,0.01,23382603
SpMV,Specialized,64,0.01,125567
SpMV,SparseRAJA,64,0.01,606535
SpMV,Dense,64,0.01,23380913
SpMV,Specialized,64,0.01,124993
SpMV,SparseRAJA,64,0.01,606631
SpMV,Dense,128,0.5,95751168
SpMV,Specialized,128,0.5,44730098
SpMV,SparseRAJA,128,0.5,122175172
SpMV,Dense,128,0.5,95800172
SpMV,Specialized,128,0.5,44736301
SpMV,SparseRAJA,128,0.5,122252491
SpMV,Dense,128,0.5,95755773
SpMV,Specialized,128,0.5,44721850
SpMV,SparseRAJA,128,0.5,122191945
SpMV,Dense,128,0.5,95749699
SpMV,Specialized,128,0.5,44712372
SpMV,SparseRAJA,128,0.5,122253438
SpMV,Dense,128,0.5,95772241
SpMV,Specialized,128,0.5,44713655
SpMV,SparseRAJA,128,0.5,122174019
SpMV,Dense,128,0.3,95759367
SpMV,Specialized,128,0.3,25246012
SpMV,SparseRAJA,128,0.3,75429305
SpMV,Dense,128,0.3,95760810
SpMV,Specialized,128,0.3,25247055
SpMV,SparseRAJA,128,0.3,75499040
SpMV,Dense,128,0.3,95841824
SpMV,Specialized,128,0.3,25245164
SpMV,SparseRAJA,128,0.3,75404855
SpMV,Dense,128,0.3,95761989
SpMV,Specialized,128,0.3,25238902
SpMV,SparseRAJA,128,0.3,75427416
SpMV,Dense,128,0.3,95747477
SpMV,Specialized,128,0.3,25244611
SpMV,SparseRAJA,128,0.3,75419235
SpMV,Dense,128,0.1,95860393
SpMV,Specialized,128,0.1,5904243
SpMV,SparseRAJA,128,0.1,24452751
SpMV,Dense,128,0.1,95911658
SpMV,Specialized,128,0.1,5909093
SpMV,SparseRAJA,128,0.1,24446755
SpMV,Dense,128,0.1,95914130
SpMV,Specialized,128,0.1,5904164
SpMV,SparseRAJA,128,0.1,24457101
SpMV,Dense,128,0.1,95870630
SpMV,Specialized,128,0.1,5903270
SpMV,SparseRAJA,128,0.1,24452429
SpMV,Dense,128,0.1,95869889
SpMV,Specialized,128,0.1,5903135
SpMV,SparseRAJA,128,0.1,24450695
SpMV,Dense,128,0.05,95428993
SpMV,Specialized,128,0.05,2334463
SpMV,SparseRAJA,128,0.05,12851141
SpMV,Dense,128,0.05,95425294
SpMV,Specialized,128,0.05,2339434
SpMV,SparseRAJA,128,0.05,12856537
SpMV,Dense,128,0.05,95427561
SpMV,Specialized,128,0.05,2334034
SpMV,SparseRAJA,128,0.05,12856719
SpMV,Dense,128,0.05,95433711
SpMV,Specialized,128,0.05,2334515
SpMV,SparseRAJA,128,0.05,12909765
SpMV,Dense,128,0.05,95473284
SpMV,Specialized,128,0.05,2334721
SpMV,SparseRAJA,128,0.05,12856832
SpMV,Dense,128,0.025,95510470
SpMV,Specialized,128,0.025,960743
SpMV,SparseRAJA,128,0.025,5861199
SpMV,Dense,128,0.025,95422430
SpMV,Specialized,128,0.025,959617
SpMV,SparseRAJA,128,0.025,5821236
SpMV,Dense,128,0.025,95416655
SpMV,Specialized,128,0.025,958625
SpMV,SparseRAJA,128,0.025,5830647
SpMV,Dense,128,0.025,95423307
SpMV,Specialized,128,0.025,959665
SpMV,SparseRAJA,128,0.025,5825195
SpMV,Dense,128,0.025,95429548
SpMV,Specialized,128,0.025,959656
SpMV,SparseRAJA,128,0.025,5826045
SpMV,Dense,128,0.01,95425719
SpMV,Specialized,128,0.01,369289
SpMV,SparseRAJA,128,0.01,2435949
SpMV,Dense,128,0.01,95432512
SpMV,Specialized,128,0.01,369289
SpMV,SparseRAJA,128,0.01,2436376
SpMV,Dense,128,0.01,95429121
SpMV,Specialized,128,0.01,369418
SpMV,SparseRAJA,128,0.01,2436222
SpMV,Dense,128,0.01,95431994
SpMV,Specialized,128,0.01,369402
SpMV,SparseRAJA,128,0.01,2441604
SpMV,Dense,128,0.01,95474195
SpMV,Specialized,128,0.01,369043
SpMV,SparseRAJA,128,0.01,2447187
SpMV,Dense,192,0.5,217537711
SpMV,Specialized,192,0.5,103182191
SpMV,SparseRAJA,192,0.5,259654334
SpMV,Dense,192,0.5,217541353
SpMV,Specialized,192,0.5,103184959
SpMV,SparseRAJA,192,0.5,259995956
SpMV,Dense,192,0.5,217552222
SpMV,Specialized,192,0.5,128444411
SpMV,SparseRAJA,192,0.5,259854607
SpMV,Dense,192,0.5,217550174
SpMV,Specialized,192,0.5,103176087
SpMV,SparseRAJA,192,0.5,259820532
SpMV,Dense,192,0.5,217555441
SpMV,Specialized,192,0.5,103566958
SpMV,SparseRAJA,192,0.5,260685301
SpMV,Dense,192,0.3,217650412
SpMV,Specialized,192,0.3,60009065
SpMV,SparseRAJA,192,0.3,163533008
SpMV,Dense,192,0.3,217529153
SpMV,Specialized,192,0.3,60036993
SpMV,SparseRAJA,192,0.3,163372369
SpMV,Dense,192,0.3,217532371
SpMV,Specialized,192,0.3,60037306
SpMV,SparseRAJA,192,0.3,163512679
SpMV,Dense,192,0.3,217689851
SpMV,Specialized,192,0.3,60038188
SpMV,SparseRAJA,192,0.3,163413793
SpMV,Dense,192,0.3,217542702
SpMV,Specialized,192,0.3,60032517
SpMV,SparseRAJA,192,0.3,163487521
SpMV,Dense,192,0.1,217540479
SpMV,Specialized,192,0.1,15951952
SpMV,SparseRAJA,192,0.1,58003494
SpMV,Dense,192,0.1,217545488
SpMV,Specialized,192,0.1,15467294
SpMV,SparseRAJA,192,0.1,58006063
SpMV,Dense,192,0.1,217652483
SpMV,Specialized,192,0.1,15474392
SpMV,SparseRAJA,192,0.1,57999106
SpMV,Dense,192,0.1,217531775
SpMV,Specialized,192,0.1,15466218
SpMV,SparseRAJA,192,0.1,58012737
SpMV,Dense,192,0.1,217540224
SpMV,Specialized,192,0.1,15471427
SpMV,SparseRAJA,192,0.1,58035779
SpMV,Dense,192,0.05,216777450
SpMV,Specialized,192,0.05,5893166
SpMV,SparseRAJA,192,0.05,26748973
SpMV,Dense,192,0.05,216644927
SpMV,Specialized,192,0.05,5899002
SpMV,SparseRAJA,192,0.05,26748168
SpMV,Dense,192,0.05,216674719
SpMV,Specialized,192,0.05,5901104
SpMV,SparseRAJA,192,0.05,26767623
SpMV,Dense,192,0.05,216746214
SpMV,Specialized,192,0.05,5901327
SpMV,SparseRAJA,192,0.05,26806865
SpMV,Dense,192,0.05,216658618
SpMV,Specialized,192,0.05,5897196
SpMV,SparseRAJA,192,0.05,26748436
SpMV,Dense,192,0.025,216678764
SpMV,Specialized,192,0.025,2409033
SpMV,SparseRAJA,192,0.025,13199815
SpMV,Dense,192,0.025,216695011
SpMV,Specialized,192,0.025,2409243
SpMV,SparseRAJA,192,0.025,13201263
SpMV,Dense,192,0.025,216756276
SpMV,Specialized,192,0.025,2415570
SpMV,SparseRAJA,192,0.025,13206310
SpMV,Dense,192,0.025,216748737
SpMV,Specialized,192,0.025,2411656
SpMV,SparseRAJA,192,0.025,13207621
SpMV,Dense,192,0.025,216674277
SpMV,Specialized,192,0.025,2410072
SpMV,SparseRAJA,192,0.025,13198080
SpMV,Dense,192,0.01,216663324
SpMV,Specialized,192,0.01,903950
SpMV,SparseRAJA,192,0.01,5413037
SpMV,Dense,192,0.01,216683234
SpMV,Specialized,192,0.01,907604
SpMV,SparseRAJA,192,0.01,5408387
SpMV,Dense,192,0.01,216786015
SpMV,Specialized,192,0.01,903495
SpMV,SparseRAJA,192,0.01,5428753
SpMV,Dense,192,0.01,216724609
SpMV,Specialized,192,0.01,908649
SpMV,SparseRAJA,192,0.01,5411116
SpMV,Dense,192,0.01,216673353
SpMV,Specialized,192,0.01,902501
SpMV,SparseRAJA,192,0.01,5415814
SpMV,Dense,212,0.5,265811465
SpMV,Specialized,212,0.5,126393794
SpMV,SparseRAJA,212,0.5,319711920
SpMV,Dense,212,0.5,265665025
SpMV,Specialized,212,0.5,126172201
SpMV,SparseRAJA,212,0.5,319793815
SpMV,Dense,212,0.5,265799183
SpMV,Specialized,212,0.5,126206953
SpMV,SparseRAJA,212,0.5,319588888
SpMV,Dense,212,0.5,265660287
SpMV,Specialized,212,0.5,158169187
SpMV,SparseRAJA,212,0.5,320017151
SpMV,Dense,212,0.5,265767709
SpMV,Specialized,212,0.5,157344811
SpMV,SparseRAJA,212,0.5,319662387
SpMV,Dense,212,0.3,265507484
SpMV,Specialized,212,0.3,73534065
SpMV,SparseRAJA,212,0.3,192424050
SpMV,Dense,212,0.3,265541397
SpMV,Specialized,212,0.3,73601789
SpMV,SparseRAJA,212,0.3,190916478
SpMV,Dense,212,0.3,265524883
SpMV,Specialized,212,0.3,73591045
SpMV,SparseRAJA,212,0.3,196539773
SpMV,Dense,212,0.3,265580021
SpMV,Specialized,212,0.3,73579079
SpMV,SparseRAJA,212,0.3,190684255
SpMV,Dense,212,0.3,265572233
SpMV,Specialized,212,0.3,73597586
SpMV,SparseRAJA,212,0.3,190748776
SpMV,Dense,212,0.1,265532660
SpMV,Specialized,212,0.1,19614188
SpMV,SparseRAJA,212,0.1,68496104
SpMV,Dense,212,0.1,265462610
SpMV,Specialized,212,0.1,19609729
SpMV,SparseRAJA,212,0.1,68460646
SpMV,Dense,212,0.1,265468453
SpMV,Specialized,212,0.1,19614848
SpMV,SparseRAJA,212,0.1,68505461
SpMV,Dense,212,0.1,265484244
SpMV,Specialized,212,0.1,38073383
SpMV,SparseRAJA,212,0.1,68470019
SpMV,Dense,212,0.1,265992078
SpMV,Specialized,212,0.1,19615197
SpMV,SparseRAJA,212,0.1,68546403
SpMV,Dense,212,0.05,264655757
SpMV,Specialized,212,0.05,7438824
SpMV,SparseRAJA,212,0.05,32939846
SpMV,Dense,212,0.05,264562643
SpMV,Specialized,212,0.05,7436591
SpMV,SparseRAJA,212,0.05,32939887
SpMV,Dense,212,0.05,264589100
SpMV,Specialized,212,0.05,7436529
SpMV,SparseRAJA,212,0.05,32952002
SpMV,Dense,212,0.05,264670276
SpMV,Specialized,212,0.05,7483233
SpMV,SparseRAJA,212,0.05,32951227
SpMV,Dense,212,0.05,264541627
SpMV,Specialized,212,0.05,7435991
SpMV,SparseRAJA,212,0.05,32939615
SpMV,Dense,212,0.025,264549117
SpMV,Specialized,212,0.025,2964363
SpMV,SparseRAJA,212,0.025,16012517
SpMV,Dense,212,0.025,264656809
SpMV,Specialized,212,0.025,2959217
SpMV,SparseRAJA,212,0.025,16017277
SpMV,Dense,212,0.025,264546698
SpMV,Specialized,212,0.025,2954377
SpMV,SparseRAJA,212,0.025,16012945
SpMV,Dense,212,0.025,264561304
SpMV,Specialized,212,0.025,2955983
SpMV,SparseRAJA,212,0.025,16018901
SpMV,Dense,212,0.025,264582090
SpMV,Specialized,212,0.025,2959186
SpMV,SparseRAJA,212,0.025,16011304
SpMV,Dense,212,0.01,264545558
SpMV,Specialized,212,0.01,1086431
SpMV,SparseRAJA,212,0.01,7258297
SpMV,Dense,212,0.01,264549505
SpMV,Specialized,212,0.01,1085458
SpMV,SparseRAJA,212,0.01,7260571
SpMV,Dense,212,0.01,264543044
SpMV,Specialized,212,0.01,1086023
SpMV,SparseRAJA,212,0.01,7258568
SpMV,Dense,212,0.01,264585538
SpMV,Specialized,212,0.01,1090417
SpMV,SparseRAJA,212,0.01,7257530
SpMV,Dense,212,0.01,264591218
SpMV,Specialized,212,0.01,1085376
SpMV,SparseRAJA,212,0.01,7260289
SpMV,Dense,256,0.5,388748396
SpMV,Specialized,256,0.5,185466283
SpMV,SparseRAJA,256,0.5,462516124
SpMV,Dense,256,0.5,388870856
SpMV,Specialized,256,0.5,185486251
SpMV,SparseRAJA,256,0.5,462850186
SpMV,Dense,256,0.5,388788204
SpMV,Specialized,256,0.5,228246886
SpMV,SparseRAJA,256,0.5,462652037
SpMV,Dense,256,0.5,388894261
SpMV,Specialized,256,0.5,226304737
SpMV,SparseRAJA,256,0.5,462626566
SpMV,Dense,256,0.5,388845124
SpMV,Specialized,256,0.5,185468552
SpMV,SparseRAJA,256,0.5,462677414
SpMV,Dense,256,0.3,388696511
SpMV,Specialized,256,0.3,108506822
SpMV,SparseRAJA,256,0.3,277248469
SpMV,Dense,256,0.3,388721153
SpMV,Specialized,256,0.3,108501741
SpMV,SparseRAJA,256,0.3,277209938
SpMV,Dense,256,0.3,388879926
SpMV,Specialized,256,0.3,109080146
SpMV,SparseRAJA,256,0.3,277140379
SpMV,Dense,256,0.3,388745403
SpMV,Specialized,256,0.3,108485499
SpMV,SparseRAJA,256,0.3,279800012
SpMV,Dense,256,0.3,388692309
SpMV,Specialized,256,0.3,108499259
SpMV,SparseRAJA,256,0.3,277299363
SpMV,Dense,256,0.1,388529980
SpMV,Specialized,256,0.1,30286607
SpMV,SparseRAJA,256,0.1,102937577
SpMV,Dense,256,0.1,388515689
SpMV,Specialized,256,0.1,30291480
SpMV,SparseRAJA,256,0.1,102945847
SpMV,Dense,256,0.1,388649729
SpMV,Specialized,256,0.1,30293619
SpMV,SparseRAJA,256,0.1,102954008
SpMV,Dense,256,0.1,388580937
SpMV,Specialized,256,0.1,30283676
SpMV,SparseRAJA,256,0.1,102994534
SpMV,Dense,256,0.1,388516273
SpMV,Specialized,256,0.1,30288769
SpMV,SparseRAJA,256,0.1,103037679
SpMV,Dense,256,0.05,387003797
SpMV,Specialized,256,0.05,11522513
SpMV,SparseRAJA,256,0.05,51326951
SpMV,Dense,256,0.05,387110644
SpMV,Specialized,256,0.05,11521521
SpMV,SparseRAJA,256,0.05,51215600
SpMV,Dense,256,0.05,386969952
SpMV,Specialized,256,0.05,12110494
SpMV,SparseRAJA,256,0.05,51142851
SpMV,Dense,256,0.05,387130132
SpMV,Specialized,256,0.05,11519390
SpMV,SparseRAJA,256,0.05,51139404
SpMV,Dense,256,0.05,386972976
SpMV,Specialized,256,0.05,11524240
SpMV,SparseRAJA,256,0.05,51133178
SpMV,Dense,256,0.025,387235451
SpMV,Specialized,256,0.025,4583509
SpMV,SparseRAJA,256,0.025,24973819
SpMV,Dense,256,0.025,387116706
SpMV,Specialized,256,0.025,4584501
SpMV,SparseRAJA,256,0.025,24963070
SpMV,Dense,256,0.025,387104353
SpMV,Specialized,256,0.025,4585044
SpMV,SparseRAJA,256,0.025,24969518
SpMV,Dense,256,0.025,387056592
SpMV,Specialized,256,0.025,4583278
SpMV,SparseRAJA,256,0.025,24973630
SpMV,Dense,256,0.025,387017827
SpMV,Specialized,256,0.025,4581124
SpMV,SparseRAJA,256,0.025,24963461
SpMV,Dense,256,0.01,387209282
SpMV,Specialized,256,0.01,1566435
SpMV,SparseRAJA,256,0.01,10399856
SpMV,Dense,256,0.01,387067649
SpMV,Specialized,256,0.01,1570031
SpMV,SparseRAJA,256,0.01,10394463
SpMV,Dense,256,0.01,387105542
SpMV,Specialized,256,0.01,1566936
SpMV,SparseRAJA,256,0.01,10407312
SpMV,Dense,256,0.01,387139088
SpMV,Specialized,256,0.01,1564771
SpMV,SparseRAJA,256,0.01,10393426
SpMV,Dense,256,0.01,387092936
SpMV,Specialized,256,0.01,1565551
SpMV,SparseRAJA,256,0.01,10397158
SpMV,Dense,384,0.5,878103004
SpMV,Specialized,384,0.5,493216428
SpMV,SparseRAJA,384,0.5,1173395318
SpMV,Dense,384,0.5,878147567
SpMV,Specialized,384,0.5,423057038
SpMV,SparseRAJA,384,0.5,1173130600
SpMV,Dense,384,0.5,878044084
SpMV,Specialized,384,0.5,423018896
SpMV,SparseRAJA,384,0.5,1173590525
SpMV,Dense,384,0.5,878160396
SpMV,Specialized,384,0.5,422979700
SpMV,SparseRAJA,384,0.5,1174964348
SpMV,Dense,384,0.5,878129498
SpMV,Specialized,384,0.5,423067974
SpMV,SparseRAJA,384,0.5,1173240409
SpMV,Dense,384,0.3,878193037
SpMV,Specialized,384,0.3,249104768
SpMV,SparseRAJA,384,0.3,700428362
SpMV,Dense,384,0.3,878174195
SpMV,Specialized,384,0.3,279025207
SpMV,SparseRAJA,384,0.3,700317836
SpMV,Dense,384,0.3,878153096
SpMV,Specialized,384,0.3,281214151
SpMV,SparseRAJA,384,0.3,699986594
SpMV,Dense,384,0.3,878145115
SpMV,Specialized,384,0.3,248514588
SpMV,SparseRAJA,384,0.3,699962460
SpMV,Dense,384,0.3,878033262
SpMV,Specialized,384,0.3,248555774
SpMV,SparseRAJA,384,0.3,700014457
SpMV,Dense,384,0.1,877935293
SpMV,Specialized,384,0.1,110736061
SpMV,SparseRAJA,384,0.1,205561815
SpMV,Dense,384,0.1,878117265
SpMV,Specialized,384,0.1,73862292
SpMV,SparseRAJA,384,0.1,205467004
SpMV,Dense,384,0.1,877975876
SpMV,Specialized,384,0.1,73876313
SpMV,SparseRAJA,384,0.1,205581269
SpMV,Dense,384,0.1,878427371
SpMV,Specialized,384,0.1,73871620
SpMV,SparseRAJA,384,0.1,205485090
SpMV,Dense,384,0.1,877973308
SpMV,Specialized,384,0.1,73866657
SpMV,SparseRAJA,384,0.1,205566295
SpMV,Dense,384,0.05,873918050
SpMV,Specialized,384,0.05,30358471
SpMV,SparseRAJA,384,0.05,115115294
SpMV,Dense,384,0.05,873955129
SpMV,Specialized,384,0.05,60440724
SpMV,SparseRAJA,384,0.05,115087140
SpMV,Dense,384,0.05,873870481
SpMV,Specialized,384,0.05,60568760
SpMV,SparseRAJA,384,0.05,115196281
SpMV,Dense,384,0.05,874033342
SpMV,Specialized,384,0.05,30359406
SpMV,SparseRAJA,384,0.05,115155020
SpMV,Dense,384,0.05,873907779
SpMV,Specialized,384,0.05,31217891
SpMV,SparseRAJA,384,0.05,115184962
SpMV,Dense,384,0.025,874038638
SpMV,Specialized,384,0.025,11765240
SpMV,SparseRAJA,384,0.025,57080005
SpMV,Dense,384,0.025,874023765
SpMV,Specialized,384,0.025,11765096
SpMV,SparseRAJA,384,0.025,57075007
SpMV,Dense,384,0.025,874054744
SpMV,Specialized,384,0.025,11766399
SpMV,SparseRAJA,384,0.025,57083067
SpMV,Dense,384,0.025,873907971
SpMV,Specialized,384,0.025,11767828
SpMV,SparseRAJA,384,0.025,57064749
SpMV,Dense,384,0.025,873965492
SpMV,Specialized,384,0.025,11765129
SpMV,SparseRAJA,384,0.025,57137338
SpMV,Dense,384,0.01,873905251
SpMV,Specialized,384,0.01,3811508
SpMV,SparseRAJA,384,0.01,22015177
SpMV,Dense,384,0.01,874000067
SpMV,Specialized,384,0.01,3812610
SpMV,SparseRAJA,384,0.01,22009587
SpMV,Dense,384,0.01,873990876
SpMV,Specialized,384,0.01,3812596
SpMV,SparseRAJA,384,0.01,22007486
SpMV,Dense,384,0.01,874011459
SpMV,Specialized,384,0.01,3811328
SpMV,SparseRAJA,384,0.01,22019720
SpMV,Dense,384,0.01,874053212
SpMV,Specialized,384,0.01,3817684
SpMV,SparseRAJA,384,0.01,22006510
SpMV,Dense,512,0.5,1564264628
SpMV,Specialized,512,0.5,901091592
SpMV,SparseRAJA,512,0.5,2086447444
SpMV,Dense,512,0.5,1564223569
SpMV,Specialized,512,0.5,893380587
SpMV,SparseRAJA,512,0.5,2086540334
SpMV,Dense,512,0.5,1564191229
SpMV,Specialized,512,0.5,829686162
SpMV,SparseRAJA,512,0.5,2087072610
SpMV,Dense,512,0.5,1564144084
SpMV,Specialized,512,0.5,887925319
SpMV,SparseRAJA,512,0.5,2086382194
SpMV,Dense,512,0.5,1564083966
SpMV,Specialized,512,0.5,882495975
SpMV,SparseRAJA,512,0.5,2086138441
SpMV,Dense,512,0.3,1563979758
SpMV,Specialized,512,0.3,446756683
SpMV,SparseRAJA,512,0.3,1240064194
SpMV,Dense,512,0.3,1563999507
SpMV,Specialized,512,0.3,446740237
SpMV,SparseRAJA,512,0.3,1240076939
SpMV,Dense,512,0.3,1563978661
SpMV,Specialized,512,0.3,481701798
SpMV,SparseRAJA,512,0.3,1240152063
SpMV,Dense,512,0.3,1564063607
SpMV,Specialized,512,0.3,516298792
SpMV,SparseRAJA,512,0.3,1240145127
SpMV,Dense,512,0.3,1564025301
SpMV,Specialized,512,0.3,446830949
SpMV,SparseRAJA,512,0.3,1240269467
SpMV,Dense,512,0.1,1563437265
SpMV,Specialized,512,0.1,170283436
SpMV,SparseRAJA,512,0.1,381450697
SpMV,Dense,512,0.1,1563456188
SpMV,Specialized,512,0.1,137135015
SpMV,SparseRAJA,512,0.1,381215775
SpMV,Dense,512,0.1,1563391555
SpMV,Specialized,512,0.1,137126881
SpMV,SparseRAJA,512,0.1,381422505
SpMV,Dense,512,0.1,1563386893
SpMV,Specialized,512,0.1,197042954
SpMV,SparseRAJA,512,0.1,381245356
SpMV,Dense,512,0.1,1563554086
SpMV,Specialized,512,0.1,137127790
SpMV,SparseRAJA,512,0.1,381499450
SpMV,Dense,512,0.05,1556436944
SpMV,Specialized,512,0.05,59358275
SpMV,SparseRAJA,512,0.05,183743529
SpMV,Dense,512,0.05,1556562175
SpMV,Specialized,512,0.05,91460217
SpMV,SparseRAJA,512,0.05,183914214
SpMV,Dense,512,0.05,1556544365
SpMV,Specialized,512,0.05,59374676
SpMV,SparseRAJA,512,0.05,183748136
SpMV,Dense,512,0.05,1556458767
SpMV,Specialized,512,0.05,59366078
SpMV,SparseRAJA,512,0.05,184016725
SpMV,Dense,512,0.05,1556459601
SpMV,Specialized,512,0.05,59361188
SpMV,SparseRAJA,512,0.05,183862909
SpMV,Dense,512,0.025,1556457328
SpMV,Specialized,512,0.025,23029471
SpMV,SparseRAJA,512,0.025,101633792
SpMV,Dense,512,0.025,1556418652
SpMV,Specialized,512,0.025,23094986
SpMV,SparseRAJA,512,0.025,101643924
SpMV,Dense,512,0.025,1556445404
SpMV,Specialized,512,0.025,23031494
SpMV,SparseRAJA,512,0.025,101624778
SpMV,Dense,512,0.025,1556416822
SpMV,Specialized,512,0.025,23032080
SpMV,SparseRAJA,512,0.025,101695347
SpMV,Dense,512,0.025,1556437652
SpMV,Specialized,512,0.025,23027213
SpMV,SparseRAJA,512,0.025,101637840
SpMV,Dense,512,0.01,1556423000
SpMV,Specialized,512,0.01,7133327
SpMV,SparseRAJA,512,0.01,41067826
SpMV,Dense,512,0.01,1556560926
SpMV,Specialized,512,0.01,7139703
SpMV,SparseRAJA,512,0.01,41063671
SpMV,Dense,512,0.01,1556780830
SpMV,Specialized,512,0.01,7139986
SpMV,SparseRAJA,512,0.01,41085227
SpMV,Dense,512,0.01,1556464081
SpMV,Specialized,512,0.01,7138873
SpMV,SparseRAJA,512,0.01,41073964
SpMV,Dense,512,0.01,1556404757
SpMV,Specialized,512,0.01,7135742
SpMV,SparseRAJA,512,0.01,41060703
